audit_decision,audit_label,audit_confidence,audit_reason,audit_evidence,final_label,title,source,date,url,oil_role,reason,evidence_phrase,llm_label,llm_reason,edible_oil_terms,adulteration_action_terms,negative_terms,word_count
confirm_reject,irrelevant,1.0,"The article is about a ban on the export of used cooking oil, but it does not mention adulteration or any other relevant issue.",The Kuwaiti authorities have imposed a one-year ban on the export of used cooking oil and its waste...,irrelevant,Kuwait bans export of used cooking oil for one year,siasat.com,2023-11-26,https://www.siasat.com/kuwait-bans-export-of-used-cooking-oil-for-one-year-2920355/,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Kuwait bans export of used cooking oil for one year The Kuwaiti authorities have imposed a one-year ban on the export of used cooking oil and its waste, local media reported. The",,,cooking oil,,,161
confirm_reject,irrelevant,1.0,"article discusses export ban and industry data, but does not mention adulteration of edible oil",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,bombaynews.net,2024-05-26,https://www.bombaynews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,adjacent_or_unclear,"LLM reading: article discusses export ban and industry data, but does not mention adulteration of edible oil",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,"article discusses export ban and industry data, but does not mention adulteration of edible oil",edible oil; vegetable oil,banned,,466
confirm_reject,irrelevant,1.0,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,indiasnews.net,2024-05-26,https://www.indiasnews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,adjacent_or_unclear,"LLM reading: article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",edible oil; vegetable oil,banned,,466
confirm_reject,irrelevant,1.0,"article discusses export ban and industry data, but does not mention adulteration of edible oil",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,mumbainews.net,2024-05-26,https://www.mumbainews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,adjacent_or_unclear,"LLM reading: article discusses export ban and industry data, but does not mention adulteration of edible oil",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,"article discusses export ban and industry data, but does not mention adulteration of edible oil",edible oil; vegetable oil,banned,,466
confirm_reject,irrelevant,1.0,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,newdelhinews.net,2024-05-26,https://www.newdelhinews.net/news/274385248/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran,adjacent_or_unclear,"LLM reading: article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",edible oil; vegetable oil,banned,,466
confirm_reject,irrelevant,1.0,"article discusses edible oil industry business and export ban, but does not mention adulteration of any specific edible oil",India typically exports about 5 to 6 lakh tonnes of de-oiled rice bran...,irrelevant,Edible Oil Industry Urges Centre Not To Extend Export Ban On De-Oiled Rice Bran | Economy News | Zee News,india.com,2024-05-26,https://zeenews.india.com/economy/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran-2752589.html,adjacent_or_unclear,"LLM reading: article discusses edible oil industry business and export ban, but does not mention adulteration of any specific edible oil",India typically exports about 5 to 6 lakh tonnes of de-oiled rice bran...,irrelevant,"article discusses edible oil industry business and export ban, but does not mention adulteration of any specific edible oil",edible oil; vegetable oil,banned,,512
confirm_reject,irrelevant,1.0,"article discusses home remedies for skin and hair care using various ingredients, including coconut oil, but does not mention adulteration or safety issues related to edible oils","Coconut oil ripe banana hair mask- 10/10 This is a good conditioning mask for dry, frizzy hair.",irrelevant,Aloe vera on face to coconut oil banana hair mask: Dermat rates popular home DIY remedies on a scale of 1 to 10,hindustantimes.com,2025-03-23,https://www.hindustantimes.com/lifestyle/health/aloe-vera-on-face-to-coconut-oil-banana-hair-mask-dermat-rates-popular-home-diy-remedies-on-a-scale-of-1-to-10-101742713884903.html,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Aloe vera on face to coconut oil banana hair mask: Dermat rates popular home DIY remedies on a scale of 1 to 10 Aloe vera on face to coconut oil banana hair mask: Dermat ra,,,coconut oil,,,774
confirm_reject,irrelevant,1.0,"The article is about a fire at a cooking oil warehouse, but it does not mention adulteration or any other relevant issue.",The presence of cooking oil inside the warehouse intensified the fire...,irrelevant,Massive fire at Bhilwara cooking oil warehouse | Jaipur News - The Times of India,indiatimes.com,2025-04-21,https://timesofindia.indiatimes.com/city/jaipur/massive-fire-at-bhilwara-cooking-oil-warehouse/articleshow/120463956.cms,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Massive fire at Bhilwara cooking oil warehouse | Jaipur News - The Times of India Bhilwara: Five fire brigades made about ten rounds to bring under control a massive fire that,,,cooking oil,,,175
confirm_reject,irrelevant,1.0,"The article discusses trade tensions between the US and China, but does not mention any incident of adulteration or safety issue related to cooking oil.","Trump reacted to China’s freeze on U.S. soybean purchases, calling it an “economically hostile act”",irrelevant,"Why is Donald Trump considering ban on Chinese cooking oil, and how are trade tensions affecting US farmers?",indiatimes.com,2025-10-15,https://economictimes.indiatimes.com/news/international/us/why-is-donald-trump-considering-ban-on-chinese-cooking-oil-and-how-are-trade-tensions-affecting-us-farmers/articleshow/124574341.cms,adjacent_or_unclear,"LLM reading: The article discusses trade tensions between the US and China, but does not mention any incident of adulteration or safety issue related to cooking oil.","Trump reacted to China’s freeze on U.S. soybean purchases, calling it an “economically hostile act”",irrelevant,"The article discusses trade tensions between the US and China, but does not mention any incident of adulteration or safety issue related to cooking oil.",cooking oil,fine,,580
confirm_reject,irrelevant,1.0,petrol pump context,The team raided Hans Travel’s petrol pump near Dhakkanwala Kuwa.,irrelevant,"With pics - Arsh – FCS + FCS2 STRAP: Drive against ‘adulteration mafia’ in Indore: District FCS raids edible oil factory, petrol pump",freepressjournal.in,2021-09-25,https://www.freepressjournal.in/indore/with-pics-arsh-fcs-fcs2strapdrive-against-adulteration-mafia-in-indore-district-fcs-raids-edible-oil-factory-petrol-pump,adulterated_product,LLM reading: petrol pump context,The team raided Hans Travel’s petrol pump near Dhakkanwala Kuwa.,irrelevant,petrol pump context,edible oil; soybean oil; groundnut oil; sunflower oil,adulteration; seized; raided,,311
rescue_review,relevant,1.0,edible oil is mentioned as being adulterated or affected by price rise,arrest the price rise of edible oil,irrelevant,Hold surprise raids on edible oil traders: Karumuri Venkata Nageswara Rao,newindianexpress.com,2022-04-27,https://www.newindianexpress.com/states/andhra-pradesh/2022/apr/27/hold-surprise-raids-on-edible-oil-traders-karumuri-venkata-nageswara-rao-2447010.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"cial stalls should be set up at Rythu Bazars and municipal markets to ensure oil are sold below the market price,” Nageswara Rao added. The minister further said that based on the reports provided by the planning department, zonal-wise cooking oil rate",,,edible oil; cooking oil; palm oil,,market price,305
confirm_reject,irrelevant,1.0,"The article does not mention edible oil adulteration, but rather discusses hoarding of edible oil.",Centre Conducts Raids In Several States Over Hoarding Of Edible Oil,irrelevant,Centre Conducts Raids In Several States Over Hoarding Of Edible Oil,businessworld.in,2022-05-27,https://www.businessworld.in/article/Centre-Conducts-Raids-In-Several-States-Over-Hoarding-Of-Edible-Oil/27-05-2022-430461,adulterated_product,"LLM reading: The article does not mention edible oil adulteration, but rather discusses hoarding of edible oil.",Centre Conducts Raids In Several States Over Hoarding Of Edible Oil,irrelevant,"The article does not mention edible oil adulteration, but rather discusses hoarding of edible oil.",edible oil,,,682
confirm_reject,irrelevant,1.0,"oil is not itself adulterated or unsafe, but rather reused and potentially causing health problems",The authorities are hopeful that the project would help in checking the reuse of oil for cooking in hotels as it would cause health problems.,irrelevant,Food Safety dept. initiative to check reuse of cooking oil in hotels ,thehindu.com,2022-07-16,https://www.thehindu.com/news/cities/Kochi/food-safety-dept-initiative-to-check-reuse-of-cooking-oil-in-hotels/article65644073.ece,adulterated_product,"LLM reading: oil is not itself adulterated or unsafe, but rather reused and potentially causing health problems",The authorities are hopeful that the project would help in checking the reuse of oil for cooking in hotels as it would cause health problems.,irrelevant,"oil is not itself adulterated or unsafe, but rather reused and potentially causing health problems",cooking oil,food safety,,105
confirm_reject,irrelevant,1.0,"The article does not mention edible oil adulteration as the main topic, and only mentions 'edible oil' in a list of unrelated topics.","The index of eight core industries (ICI) increased by 0.5 per cent in May 2026, as compared to a final growth rate of 1.8 per cent in April 2026",irrelevant,Delhi Govt Carries Out Drive Against Edible Oil Adulteration,businessworld.in,2022-08-13,https://www.businessworld.in/article/Delhi-Govt-Carries-Out-Drive-Against-Edible-Oil-Adulteration-/13-08-2022-442029,adulterated_product,"LLM reading: The article does not mention edible oil adulteration as the main topic, and only mentions 'edible oil' in a list of unrelated topics.","The index of eight core industries (ICI) increased by 0.5 per cent in May 2026, as compared to a final growth rate of 1.8 per cent in April 2026",irrelevant,"The article does not mention edible oil adulteration as the main topic, and only mentions 'edible oil' in a list of unrelated topics.",edible oil,adulteration,,682
confirm_reject,irrelevant,1.0,"article discusses edible oil import regulations and certifications, but does not mention adulteration or safety issues with the oil itself",requirement of AGMARK certification for imported food consignment in abeyance till further orders,irrelevant,AGMARK certification not required for imported blended edible oil: FSSAI ,thehindubusinessline.com,2022-08-18,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece,adulterated_product,"LLM reading: article discusses edible oil import regulations and certifications, but does not mention adulteration or safety issues with the oil itself",requirement of AGMARK certification for imported food consignment in abeyance till further orders,irrelevant,"article discusses edible oil import regulations and certifications, but does not mention adulteration or safety issues with the oil itself",edible oil; vegetable oil,food safety; FSSAI; inspection,,323
confirm_reject,irrelevant,1.0,"The article does not mention edible oil adulteration, but rather discusses unrelated topics such as securities fraud and the semiconductor industry.",India's big securities fraud charge was built by comparing a gold refinery's gross sales turnover to its processing margin alone,irrelevant,FDA Cracks Down On Loose Sale Of Edible Oil,businessworld.in,2022-10-04,https://www.businessworld.in/article/FDA-Cracks-Down-On-Loose-Sale-Of-Edible-Oil-/04-10-2022-449313,adulterated_product,"LLM reading: The article does not mention edible oil adulteration, but rather discusses unrelated topics such as securities fraud and the semiconductor industry.",India's big securities fraud charge was built by comparing a gold refinery's gross sales turnover to its processing margin alone,irrelevant,"The article does not mention edible oil adulteration, but rather discusses unrelated topics such as securities fraud and the semiconductor industry.",edible oil,FDA,,682
confirm_reject,irrelevant,1.0,"edible oil is mentioned as an imported consignment, but there's no mention of adulteration or safety issues",clearance of imported consignments of pulses and edible oils in a timely manner,irrelevant,FSSAI directs officers to not delay clearance of imported pulses and edible oil consignments  ,thehindubusinessline.com,2023-03-10,https://www.thehindubusinessline.com/economy/fssai-directs-officers-to-not-delay-clearance-of-imported-pulses-and-edible-oil-consignments/article66600123.ece,adulterated_product,"LLM reading: edible oil is mentioned as an imported consignment, but there's no mention of adulteration or safety issues",clearance of imported consignments of pulses and edible oils in a timely manner,irrelevant,"edible oil is mentioned as an imported consignment, but there's no mention of adulteration or safety issues",edible oil,food safety; FSSAI; inspection,,300
confirm_reject,irrelevant,1.0,"article does not mention edible oil adulteration, instead talks about unrelated business and financial topics",Income Tax Dept Raids Edible Oil Business Group In Bengal Assam,irrelevant,Income Tax Dept Raids Edible Oil Business Group In Bengal Assam,businessworld.in,2023-05-17,https://www.businessworld.in/article/Income-Tax-Dept-Raids-Edible-Oil-Business-Group-In-Bengal-Assam/17-05-2023-476941,adulterated_product,"LLM reading: article does not mention edible oil adulteration, instead talks about unrelated business and financial topics",Income Tax Dept Raids Edible Oil Business Group In Bengal Assam,irrelevant,"article does not mention edible oil adulteration, instead talks about unrelated business and financial topics",edible oil,,,682
confirm_reject,irrelevant,0.8,"oil is an adulterant in sweets, not the main product being adulterated","1,780 litres of cooking oil... was used multiple times for the making of sweets and savouries",irrelevant,"FSSAI seizes 1,780 litres of reheated cooking oil, 306 kg of sweets for excessive use of colourants in Coimbatore",thehindu.com,2024-10-29,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-1780-litres-of-reheated-cooking-oil-306-kg-of-sweets-for-excessive-use-of-colourants-in-coimbatore/article68810578.ece,adulterant,Oil appears to be the adulterant used in another food product.,"and Standards Authority of India (FSSAI) seized a total 1,780 litres of cooking oil, which was used multiple times for the making of sweets and savouries, during surprise inspections held across Coimbatore district ahead of Deepavali. The",irrelevant,"oil is an adulterant in sweets, not the main product being adulterated",cooking oil,seized; food safety; FSSAI; Food Safety Officer; penalty; fine; banned,sweets,254
confirm_reject,irrelevant,1.0,"article is about converting used cooking oil into biofuel, not adulteration of edible oil",The Repurpose Used Cooking Oil (RUCO) initiative launched by the Food Safety and Standards Authority of India (FSSAI) to collect used oil from food manufacturers and convert it into biofuel,irrelevant,FSSAI’s drive to convert used cooking oil as biofuel gets good response in several districts in T.N.  ,thehindu.com,2025-10-11,https://www.thehindu.com/news/national/tamil-nadu/fssais-drive-to-convert-used-cooking-oil-as-biofuel-gets-good-response-in-several-districts-in-tn/article70152299.ece,adulterated_product,"LLM reading: article is about converting used cooking oil into biofuel, not adulteration of edible oil",The Repurpose Used Cooking Oil (RUCO) initiative launched by the Food Safety and Standards Authority of India (FSSAI) to collect used oil from food manufacturers and convert it into biofuel,irrelevant,"article is about converting used cooking oil into biofuel, not adulteration of edible oil",cooking oil,food safety; FSSAI,,413
confirm_reject,irrelevant,1.0,"oil is an adulterant in milk, not the main product being discussed","substances such as detergent powder, urea, soap solution, refined oil and other synthetic chemicals are being mixed to create milk-like liquid",irrelevant,"'Detergent, Urea, Refined Oil': Alleged Milk Adulteration Racket Busted In Mumbai's Andheri; Viral Video Reveals Shocking Details",freepressjournal.in,2025-12-27,https://www.freepressjournal.in/mumbai/detergent-urea-refined-oil-alleged-milk-adulteration-racket-busted-in-mumbais-andheri-viral-video-reveals-shocking-details,adulterant,Oil appears to be the adulterant used in another food product.,"g to reports, substances such as detergent powder, urea, soap solution, refined oil and other synthetic chemicals are being mixed to create milk-like liquid. Residents further claimed that one litre of original milk is allegedly diluted with water and chemicals to produce nearly double the quantity, which is then",irrelevant,"oil is an adulterant in milk, not the main product being discussed",refined oil,adulterated; adulteration; food safety,milk,478
confirm_reject,irrelevant,1.0,"Used cooking oil is mentioned as a seized item, but it's not the main focus of the article and there's no indication that the used cooking oil itself is adulterated.",used-cooking-oil-seized,irrelevant,"Illegal samosa making unit busted in Hyderabad’s Jiyaguda; stale eggs, used cooking oil seized",thehindu.com,2026-03-21,https://www.thehindu.com/news/cities/Hyderabad/illegal-samosa-making-unit-busted-in-hyderabads-jiyaguda-stale-eggs-used-cooking-oil-seized/article70768563.ece,adulterated_product,"LLM reading: Used cooking oil is mentioned as a seized item, but it's not the main focus of the article and there's no indication that the used cooking oil itself is adulterated.",used-cooking-oil-seized,irrelevant,"Used cooking oil is mentioned as a seized item, but it's not the main focus of the article and there's no indication that the used cooking oil itself is adulterated.",cooking oil,adulteration; seized; raid; FSSAI,,101
confirm_reject,irrelevant,1.0,edible oil price/import/business story with no adulteration incident,Bangladesh can export edible oil to India at 20 per cent value addition to the product,irrelevant,Bangladesh can export edible oil to India: Indian envoy,sentinelassam.com,2021-02-24,https://www.sentinelassam.com/international/bangladesh-can-export-edible-oil-to-india-indian-envoy-525983,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Bangladesh can export edible oil to India: Indian envoy DHAKA: The Indian High Commissioner to Bangladesh, Vikram Kumar Doraiswami, said on Tuesday that Bangladesh can expo",,,edible oil,,,510
confirm_reject,irrelevant,0.9,"oil is used as a technique to reduce water evaporation, not as an adulterated food product",The sheet of oil protects water from direct heat and also stops water molecules from escaping from the surface.,irrelevant,‘All it takes is a slick of edible oil to arrest water evaporation’ ,thehindubusinessline.com,2021-03-23,https://www.thehindubusinessline.com/economy/agri-business/all-it-takes-is-a-slick-of-edible-oil-to-arrest-water-evaporation/article34141034.ece,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"‘All it takes is a slick of edible oil to arrest water evaporation’ Farmers dig small ponds, particularly in rainfed areas, to collect water from the rainy season and save it for",,,edible oil,,,348
confirm_reject,irrelevant,1.0,"palm oil import ban, no mention of adulteration or safety issues",Sri Lankan President Gotabaya Rajapaksa has banned the import of palm oil with immediate effect,irrelevant,Sri Lanka bans palm oil imports with immediate effect; asks plantations to uproot trees,newindianexpress.com,2021-04-06,https://www.newindianexpress.com/world/2021/apr/06/sri-lanka-bans-palm-oil-imports-with-immediate-effect-asks-plantations-to-uproot-trees-2286572.html,adulterated_product,"LLM reading: palm oil import ban, no mention of adulteration or safety issues",Sri Lankan President Gotabaya Rajapaksa has banned the import of palm oil with immediate effect,irrelevant,"palm oil import ban, no mention of adulteration or safety issues",palm oil; coconut oil,banned,,551
rescue_review,relevant,1.0,Mustard oil is the adulterated product,The police recovered 16-liter Engine brand mustard oil from him.,irrelevant,Assam: Amid Rising Cooking Oil Price Thief Arrested in Hojai for Stealing Mustard Oil,sentinelassam.com,2021-11-01,https://www.sentinelassam.com/north-east-india-news/assam-news/assam-amid-rising-cooking-oil-price-thief-arrested-in-hojai-for-stealing-mustard-oil-561391,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"Assam: Amid Rising Cooking Oil Price Thief Arrested in Hojai for Stealing Mustard Oil GUWAHATI: The Hojai police arrested a man for, allegedly, stealing mustard oil from a shop",,,edible oil; cooking oil; mustard oil,,oil price,236
confirm_reject,irrelevant,1.0,"article is about securities and business, not food adulteration or edible oil",India's big securities fraud charge was built by comparing a gold refinery's gross sales turnover to its processing margin alone,irrelevant,Sebi Bans Launch Of New Derivative Contracts Of Crude Palm Oil,businessworld.in,2021-12-21,https://www.businessworld.in/article/Sebi-Bans-Launch-Of-New-Derivative-Contracts-Of-Crude-Palm-Oil/21-12-2021-415389,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Sebi Bans Launch Of New Derivative Contracts Of Crude Palm Oil Former Uttar Pradesh Chief Secretary and author Alok Ranjan argues that India’s development journey must move beyond economic output to foc,,,palm oil,,,682
confirm_reject,irrelevant,1.0,article discusses edible oil price/import/business story with no adulteration incident,India's series of interventions arrest domestic spike in palm oil prices,irrelevant,India's series of interventions arrest domestic spike in palm oil prices,sentinelassam.com,2021-12-26,https://www.sentinelassam.com/business/indias-series-of-interventions-arrest-domestic-spike-in-palm-oil-prices-569841,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"India's series of interventions arrest domestic spike in palm oil prices NEW DELHI: Even though the prices of Malaysian crude palm oil shot up sharply, the price of the Indian product did not follow the same tren",,,edible oil; palm oil,,oil prices; commodity; futures; inflation,328
confirm_reject,irrelevant,1.0,"article is about palm oil export ban, not adulteration or safety issues with edible oils",decision to ban palm oil export by Indonesia has triggered price shockwaves across the globe,irrelevant,"Indonesia bans palm oil export, world to face jitters",dnaindia.com,2022-04-22,https://www.dnaindia.com/world/report-indonesia-bans-palm-oil-export-world-to-face-jitters-2947836,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"d half of our palm oil requirements and the crisis in this Southeast Asian country has upped edible oil prices in India by 20-25 per cent already – with the ban expected to push up prices further. Till a few years back, Indonesia alone supplied close",,,edible oil; cooking oil; soya oil; palm oil; sunflower oil; vegetable oil,,oil prices; edible oil prices; oil exports; inflation,514
confirm_reject,irrelevant,1.0,article does not mention food adulteration or edible oil at all,,irrelevant,Indonesia Bans Palm Oil Exports As Global Food Inflation Spikes,businessworld.in,2022-04-23,https://www.businessworld.in/article/Indonesia-Bans-Palm-Oil-Exports-As-Global-Food-Inflation-Spikes/23-04-2022-426300,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,Indonesia Bans Palm Oil Exports As Global Food Inflation Spikes Former Uttar Pradesh Chief Secretary and author Alok Ranjan argues that India’s development journey must mo,,,palm oil,,oil exports; inflation,682
rescue_review,relevant,1.0,"palm oil is itself the adulterated, fake, spurious, unsafe, misbranded, seized, or failed-sample food product due to export ban and price increase",The edible oil prices may go up by Rs 3-5 a kg in India immediately after the Indonesian government announced a ban on exports of palm oil,irrelevant,Cooking oil prices may go up by Rs 3-5 per kg as Indonesia bans palm oil exports,newindianexpress.com,2022-04-23,https://www.newindianexpress.com/business/2022/apr/23/cooking-oil-prices-may-go-up-by-rs-3-5-per-kg-as-indonesia-bans-palm-oil-exports-2445679.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,Cooking oil prices may go up by Rs 3-5 per kg as Indonesia bans palm oil exports NEW DELHI: The edible oil prices may go up by Rs 3-5 a kg in India immediatel,,,edible oil; cooking oil; palm oil,,oil prices; edible oil prices; oil exports,268
confirm_reject,irrelevant,1.0,edible oil price/import story with no adulteration incident,Indonesia banned exports of all edible oil raw materials on Friday to ease the domestic shortage.,irrelevant,Podcast | Why Indonesia’s move to ban edible oil export is bad news for India,thehindubusinessline.com,2022-04-23,https://www.thehindubusinessline.com/multimedia/audio/podcast-why-indonesias-move-to-ban-edible-oil-export-is-bad-news-for-india/article65347606.ece,adulterated_product,LLM reading: edible oil price/import story with no adulteration incident,Indonesia banned exports of all edible oil raw materials on Friday to ease the domestic shortage.,irrelevant,edible oil price/import story with no adulteration incident,edible oil; cooking oil; palm oil; vegetable oil,banned,,94
confirm_reject,irrelevant,1.0,"article discusses edible oil prices and import issues, but does not mention adulteration or safety concerns",The already high prices for edible oil since the Ukraine-Russia war broke out,irrelevant,Edible oil prices may hike in India as Indonesia bans export of palm oil,dnaindia.com,2022-04-24,https://www.dnaindia.com/india/report-edible-oil-prices-may-hike-in-india-as-indonesia-bans-export-of-palm-oil-2948066,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"Edible oil prices may hike in India as Indonesia bans export of palm oil INDIA India imports roughly 80 lakh tonnes of palm oil from Indonesia, Malaysia and",,,edible oil; soybean oil; palm oil; sunflower oil,,oil prices; edible oil prices; import duty; price hike,494
confirm_reject,irrelevant,1.0,article discusses edible oil price/import/business story with no adulteration incident,The cooking oil industry was prepared for a tweak in export duty at worst by Indonesia which is grappling with its cooking oil price spike in their domestic market by about 40-50 per cent.,irrelevant,Edible oil industry suggests government initiate dialogue with Indonesia over palm oil ban ,newindianexpress.com,2022-04-25,https://www.newindianexpress.com/business/2022/apr/25/edible-oil-industry-suggests-government-initiate-dialogue-with-indonesia-over-palm-oil-ban-2446303.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"nt in India annually, had announced to ban exports till further notice apparently to contain edible oil prices in their domestic market. ""We have suggested our government initiate dialogue with Indonesian counterparts at the highest diplomatic level",,,edible oil; cooking oil; soybean oil; palm oil,,oil prices; oil price; edible oil prices; inflation,481
confirm_reject,irrelevant,1.0,article is about edible oil price/import/business story with no adulteration incident,"prices of all major edible oils including palm oil, soy oil, sunflower oil, and rapeseed oil",irrelevant,Palm oil price to spike in India as Indonesia’s export ban leaves global buyers in limbo,thehindu.com,2022-04-25,https://www.thehindu.com/business/Economy/indonesia-export-ban-leaves-global-buyers-in-limbo/article65353014.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"ola crops in Canada; and sunflower oil because of Russia's war on Ukraine,"" Mr. Fry said. Vegetable oil prices have already risen more than 50% in the past six months as factors from labour shortages in Malaysia to droughts in Argentina and Canada -",,,edible oil; soybean oil; palm oil; sunflower oil; vegetable oil,,oil prices; oil price; oil imports; oil exports,602
confirm_reject,irrelevant,1.0,"The article discusses the ban on palm oil exports from Indonesia and its potential impact on India, but does not mention any adulteration or safety issues with palm oil itself.","palm oil is used as cooking oil, and in everything from cosmetics, processed foods, cakes, chocolates, spreads, soaps, shampoo, and cleaning products to biofuel.",irrelevant,Explained | Why did Indonesia ban palm oil exports and how will it affect India?,thehindu.com,2022-04-25,https://www.thehindu.com/news/international/indonesia-palm-oil-export-ban-and-india-impact/article65350522.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"ss the globe have been bearing the brunt of these factors and the pandemic driving up global edible oil prices to record highs. After Indonesia’s unprecedented announcement to ban palm oil exports altogether, global markets of other vegetable oils sa",,,edible oil; cooking oil; soybean oil; palm oil; sunflower oil; vegetable oil,,oil prices; edible oil prices; oil imports; oil exports; commodity; inflation,1317
confirm_reject,irrelevant,1.0,"article is about export ban of crude palm oil, but only as a commodity and not as an adulterated or unsafe food product",global consumers have no option but to pay top dollar for supplies at a time when global food inflation has soared to a record high,irrelevant,"Indonesia export ban will not include crude palm oil, says sources",thehindubusinessline.com,2022-04-25,https://www.thehindubusinessline.com/economy/agri-business/indonesia-export-ban-will-not-include-crude-palm-oil-says-sources/article65353700.ece,adulterated_product,"LLM reading: article is about export ban of crude palm oil, but only as a commodity and not as an adulterated or unsafe food product",global consumers have no option but to pay top dollar for supplies at a time when global food inflation has soared to a record high,irrelevant,"article is about export ban of crude palm oil, but only as a commodity and not as an adulterated or unsafe food product",edible oil; cooking oil; palm oil,banned,,471
confirm_reject,irrelevant,1.0,"article discusses crude palm oil export ban and its impact on prices, but does not mention adulteration or safety issues with the oil itself",Indonesia clarified that its export ban on palm oil will not cover crude palm oil,irrelevant,"No ban on crude palm oil export, says Indonesia ",thehindubusinessline.com,2022-04-25,https://www.thehindubusinessline.com/economy/agri-business/no-ban-on-crude-palmoil-export-says-indonesia/article65354412.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,/₹1.09 lakh). The Indonesian decision had the industry and Centre on tenterhooks as already cooking oil prices have been surging continuously since last year. India’s wholesale price index inflation rose to a record 14.95 per cent in March. Russia-Uk,,,edible oil; cooking oil; refined oil; palm oil,,oil prices; oil imports; commodity; inflation,720
confirm_reject,irrelevant,1.0,"article discusses price and export ban of palm oil, but does not mention adulteration or safety issues",palm oil rallied after top producer Indonesia said it will ban all exports of cooking oil,irrelevant,Palm oil soars on Indonesia ban in risk to global food inflation,thehindubusinessline.com,2022-04-25,https://www.thehindubusinessline.com/economy/agri-business/palm-oil-soars-on-indonesia-ban-in-risk-to-global-food-inflation/article65352928.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"said it will ban all exports of cooking oil, a move that threatens to worsen global food inflation. Futures for July delivery rose as much as 6 per cent to 6,738 ringgit ($1,550) a ton in Kuala Lumpur, the highest since March 11. Indonesia said on",,,cooking oil; palm oil; sunflower oil,,futures; inflation,285
confirm_reject,irrelevant,1.0,"article discusses impact of palm oil ban on FMCG industry, but does not mention adulteration or safety issues with palm oil itself",India will be affected by the ban as it is the world’s largest importer of the oil.,irrelevant,FMCG  firms worry as palm oil ban to hit margins ,newindianexpress.com,2022-04-26,https://www.newindianexpress.com/business/2022/apr/26/fmcg-firms-worry-as-palm-oil-ban-to-hit-margins-2446593.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"ries,” said Aggarwal. Palm oil, which is cheaper as compared to other edible oils, makes for 60% of oil imports and Indonesia is the second-largest seller after Malaysia. India will be affected by the ban as it is the world’s largest importer of the o",,,edible oil; soybean oil; palm oil; sunflower oil; rice bran oil; cottonseed oil,,oil imports,298
