url,title,source,date,query_family,query_used,domain
https://www.thehansindia.com/telangana/palamuru-reels-under-industrial-pollution-857756,Palamuru reels under industrial pollution,thehansindia.com,2024-02-10,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehansindia.com
https://timesofindia.indiatimes.com/city/thiruvananthapuram/stringent-measures-bring-down-unsafe-food-practices-in-thiruvananthapuram/articleshow/107540773.cms,Stringent Measures Bring Down Unsafe Food Practices in Thiruvananthapuram | Thiruvananthapuram News,indiatimes.com,2024-02-09,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://www.thehansindia.com/my-voice/myvoice-views-of-our-readers-4th-february-2024-856272,MyVoice: Views of our readers 4th February 2024,thehansindia.com,2024-02-04,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehansindia.com
https://frontline.thehindu.com/the-nation/frontline-on-air-uttar-pradeshs-halal-branding-ban-strategy-to-subjugate-muslims/article67698006.ece,Uttar Pradesh’s halal branding ban: Strategy to subjugate Muslims,thehindu.com,2024-01-03,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",frontline.thehindu.com
https://timesofindia.indiatimes.com/city/kochi/minister-launches-corps-mobile-food-testing-lab/articleshow/106500349.cms,Minister Launches Corp’s Mobile Food Testing Lab,indiatimes.com,2024-01-03,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://www.businesstoday.in/latest/story/lucknows-sahara-mall-raided-as-up-govt-cracks-down-on-halal-certified-products-406437-2023-11-20?utm_source=rssfeed,Lucknow's Sahara Mall raided as UP govt cracks down on Halal-certified products,businesstoday.in,2023-11-20,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",businesstoday.in
https://www.hindustantimes.com/cities/lucknow-news/up-bans-halal-certified-products-export-goods-to-be-exempted-101700337177713.html,"U.P. bans halal certified products, export goods to be exempted",hindustantimes.com,2023-11-19,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",hindustantimes.com
https://www.tribuneindia.com/news/brand-connect/active-keto-gummies-australia-au-–-amazon-legit-price-keto-gummies-chemist-warehouse-is-chemist-warehouse-keto-gummies-new-zealand-trustable-gummies-547972,Active Keto Gummies Australia (AU) – Amazon Legit Price (Keto Gummies Chemist Warehouse) Is Chemist Warehouse Keto Gummies New Zealand Trustable Gummies?,tribuneindia.com,2023-09-26,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://www.thehindu.com/news/cities/Coimbatore/consumer-body-urges-food-safety-department-to-inspect-roadside-eateries-selling-fried-fish-meat-in-salem/article67334874.ece,"Consumer body urges Food Safety Department to inspect roadside eateries selling fried fish, meat in Salem",thehindu.com,2023-09-22,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://timesofindia.indiatimes.com/city/coimbatore/food-safety-dept-seizes-104-5-kg-of-expired-meat-in-city/articleshow/103825526.cms,Food Safety Dept Seizes 104.5 Kg Of Expired Meat In City,indiatimes.com,2023-09-21,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://timesofindia.indiatimes.com/city/hyderabad/poor-hygiene-expired-food-at-top-hyderabad-school/articleshow/103700820.cms,"Poor hygiene, expired food at top Hyderabad school",indiatimes.com,2023-09-16,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://indianexpress.com/article/cities/mumbai/maggots-fdas-inspection-mumbais-bademiya-krishna-fastfood-paradise-home-kitchen-fined-8940407/,"Maggots found in FDA’s inspection in Mumbai’s Bademiya; Krishna Fastfood, Paradise Home Kitchen fined",indianexpress.com,2023-09-14,boolean,"(""unhygienic"" AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",indianexpress.com
https://www.thehindu.com/news/national/kerala/food-safety-department-to-tighten-vigil-at-border-check-posts-during-onam/article67227831.ece,Food Safety department to tighten vigil at border check-posts during Onam,thehindu.com,2023-08-23,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://timesofindia.indiatimes.com/blogs/voices/medicinal-cannabis-a-myth-a-hype-or-a-potential-reality/,"Medicinal cannabis- a myth, a hype or a potential reality?",indiatimes.com,2023-05-29,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://www.thehindu.com/news/national/tamil-nadu/minister-launches-website-for-food-safety-and-mobile-app-for-consumers/article66808957.ece,Minister launches website for food safety and mobile app for consumers,thehindu.com,2023-05-04,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://www.thequint.com/fit/alt-remedies/cannabis-cbd-oil-uses-chronic-pain-and-addiction,A Drug or Remedy? Understanding CBD Oil Beyond Its Purposes & Stereotypes,thequint.com,2023-04-12,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thequint.com
https://www.mid-day.com/lifestyle/health-&-fitness/article/dream-interpreters-reveal-why-we-dream-and-what-do-they-really-mean-23275710,"Health News: Health Issues, Health Tips, Beauty Tips, Good Health",mid-day.com,2023-03-17,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",mid-day.com
https://www.mid-day.com/lifestyle/health-&-fitness/article/1-in-8-indians-at-risk-of-developing-irreversible-blindness-clinical-expert-23275535,"Health News: Health Issues, Health Tips, Beauty Tips, Good Health",mid-day.com,2023-03-16,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",mid-day.com
https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-adani-enterprises-adani-ports-yes-bank-edelweiss-financial-services-natco-pharma/articleshow/98370512.cms,"Stocks in news: Adani Enterprises, Adani Ports, YES Bank, Edelweiss Financial Services, Natco Pharma",indiatimes.com,2023-03-03,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",economictimes.indiatimes.com
https://www.tribuneindia.com/news/brand-connect/alpilean-reviews-can-you-trust-alpine-ice-hack-weight-loss-customer-results-481013,Can You Trust Alpine Ice Hack Weight Loss Customer Results,tribuneindia.com,2023-02-18,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://www.tribuneindia.com/news/jalandhar/food-safety-team-takes-samples-for-lab-analysis-479602,Food safety team takes samples for lab analysis,tribuneindia.com,2023-02-14,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://www.newindianexpress.com/cities/kochi/2023/jan/13/500-kg-of-stale-chicken-seized-in-kochi-2537295.html,500 kg of stale chicken seized in Kochi,newindianexpress.com,2023-01-13,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",newindianexpress.com
https://www.freepressjournal.in/analysis/the-end-of-innocence,The end of innocence?,freepressjournal.in,2022-12-27,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",freepressjournal.in
https://www.tribuneindia.com/news/brand-connect/tyler-perry-cbd-gummies-dolly-parton-cbd-gummies-paul-mccartney-cbd-gummies-scam-exposed-truth-behind-review-461671,Tyler Perry CBD Gummies,tribuneindia.com,2022-12-16,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://www.tribuneindia.com/news/brand-connect/alpilean-reviews-untold-side-effects-truth-about-alpine-weight-loss-pills-himalayan-ice-hack-456296,Alpilean Reviews: Untold Side Effects Truth About Alpine Weight Loss Pills,tribuneindia.com,2022-11-30,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://www.tribuneindia.com/news/brand-connect/totally-bangin-self-tan-mousse-review-natural-bronze-tanning-mousse-worth-it-449603,Totally Bangin Self Tan Mousse Review,tribuneindia.com,2022-11-10,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",tribuneindia.com
https://timesofindia.indiatimes.com/city/nagpur/black-pepper-worth-rs58-l-seized-on-suspicion-of-being-adulterated/articleshow/95387076.cms,Black pepper worth Rs58 L seized on suspicion of being adulterated,indiatimes.com,2022-11-09,boolean,"((""food and drug administration"" OR FDA OR FSDA) AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (raid* OR seiz*) AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
