review_keep,title_screen_label,title_url_product_terms,title_url_signal_terms,published_date,domain,source,title_snippet,query_used,status,url
,broad_food_safety_title,,samples; test,2023-04-06,tribuneindia.com,tribuneindia.com,Ambala: 25% food samples fail quality test,"""food safety officer"" ""edible oil"" India",success,https://www.tribuneindia.com/news/haryana/25-food-samples-fail-quality-test-494650
,strong_title_match,oil,food safety,2023-02-11,newindianexpress.com,newindianexpress.com,Food safety dept to check on oil merchants,"""vegetable oil"" adulteration India",robots_blocked,https://www.newindianexpress.com/states/andhra-pradesh/2023/feb/11/food-safety-dept-to-check-on-oil-merchants-2546465.html
,broad_food_safety_title,,food safety,2023-01-15,newsclick.in,newsclick.in,"KL This Week: ‘Year of Enterprises’ Wins ‘Best Practices’ Award, Food Safety Measures Continue","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.newsclick.in/KL-This-Week-Year-Enterprises-Wins-Best-Practices-Award-Food-Safety-Measures-Continue
,broad_food_safety_title,,food safety,2022-11-18,thehansindia.com,thehansindia.com,Hyderabad: Mayor Gadwal Vijayalakshmi rolls out 'Food Safety on Wheels' van,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehansindia.com/news/cities/hyderabad/hyderabad-mayor-gadwal-vijayalakshmi-rolls-out-food-safety-on-wheels-van-769760
,broad_food_safety_title,,fssai,2022-11-15,thehindu.com,thehindu.com,FSSAI organises seminar on food fortification in Coimbatore,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindu.com/news/cities/Coimbatore/fssai-organises-seminar-on-food-fortification-in-coimbatore/article66141002.ece
,broad_food_safety_title,,substandard; samples,2022-10-17,tribuneindia.com,tribuneindia.com,41per cent milk samples found substandard in Punjab,"""edible oil"" adulteration India",failed,https://www.tribuneindia.com/news/punjab/41per-cent-milk-samples-found-substandard-in-punjab-441963
,broad_food_safety_title,,spurious; seized,2022-10-13,tribuneindia.com,tribuneindia.com,Festive season: Spurious khoya seized from Ambala dairy,"""oil"" ""food safety"" ""seized"" India",success,https://www.tribuneindia.com/news/chandigarh/festive-season-spurious-khoya-seized-from-ambala-dairy-440791
,broad_food_safety_title,,food safety,2022-09-15,timesofindia.indiatimes.com,indiatimes.com,Kolkata Municipal Corporation plans food safety drive ahead of Durga Puja,"""cooking oil"" adulteration India",success,https://timesofindia.indiatimes.com/city/kolkata/kolkata-municipal-corporation-plans-food-safety-drive-ahead-of-durga-puja/articleshow/94210228.cms
,broad_food_safety_title,,samples; fda,2022-09-11,freepressjournal.in,freepressjournal.in,Mumbai: FDA seize food samples worth Rs 7 lakh during festive season,"""edible oil"" adulteration India",robots_blocked,https://www.freepressjournal.in/mumbai/mumbai-fda-seize-food-samples-worth-rs-7-lakh-during-festive-season
,broad_food_safety_title,,seized,2022-09-07,thehindu.com,thehindu.com,Excise officials await lab results on beverage seized from Kozhikode,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/national/kerala/excise-officials-await-lab-results-on-beverage-seized-from-kozhikode/article65862141.ece
,broad_food_safety_title,,seized,2022-08-29,timesofindia.indiatimes.com,indiatimes.com,Stale Meat Seized From Eateries,"""oil"" ""food safety"" ""seized"" India",success,https://timesofindia.indiatimes.com/city/coimbatore/stale-meat-seized-from-eateries/articleshow/93844572.cms
,strong_title_match,oil,adulterated; seized,2022-08-23,indianexpress.com,indianexpress.com,Over 4 litre of adulterated oil seized from Chennai store,"""adulterated oil"" seized India",success,https://indianexpress.com/article/cities/chennai/over-4-litre-of-adulterated-oil-seized-from-chennai-store-8107733/
,strong_title_match,edible oil; oil,fssai,2022-08-18,thehindubusinessline.com,thehindubusinessline.com,AGMARK certification not required for imported blended edible oil: FSSAI,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindubusinessline.com/economy/agmark-certification-not-required-for-imported-blended-edible-oil-fssai/article65783272.ece
,strong_title_match,oils,samples; fssai,2022-08-17,thehindubusinessline.com,thehindubusinessline.com,FSSAI says more than 4800 samples of edible oils lifted under nationwide surveillance campaign,"""edible oil"" adulteration India",robots_blocked,https://www.thehindubusinessline.com/economy/fssai-says-more-than-4800-samples-of-edible-oils-lifted-under-nationwide-surveillance-campaign/article65779371.ece
,strong_title_match,edible oil; oil,samples; fda,2022-08-14,freepressjournal.in,freepressjournal.in,Mumbai: FDA collects edible oil samples for quality check,"""edible oil"" adulteration India",robots_blocked,https://www.freepressjournal.in/mumbai/mumbai-fda-collects-edible-oil-samples-for-quality-check
,broad_food_safety_title,,food safety,2022-08-09,indianexpress.com,indianexpress.com,"Food items fail quality check in Chandigarh: Purchase food from licensed & hygienic stores, says food safety dept","""food safety department"" ""edible oil"" India",success,https://indianexpress.com/article/cities/chandigarh/food-items-fail-quality-check-in-chandigarh-purchase-food-from-licensed-hygienic-stores-says-food-safety-dept-8079080/
,strong_title_match,edible oil; oil,spurious,2022-08-05,thehindubusinessline.com,thehindubusinessline.com,SEA cautions processors on spurious edible oil by mixing glycerine with fatty acids,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindubusinessline.com/economy/agri-business/sea-cautions-processors-on-spurious-edible-oil-by-mixing-glycerine-with-fatty-acids/article65730930.ece
,strong_title_match,oils,adulteration; fssai,2022-08-03,indiasnews.net,indiasnews.net,FSSAI launches 2-week long drive to check adulteration in edible oils,"""edible oil"" adulteration India",success,http://www.indiasnews.net/news/272641314/fssai-launches-2-week-long-drive-to-check-adulteration-in-edible-oils
,broad_food_safety_title,,adulteration; fssai,2022-08-03,livemint.com,livemint.com,FSSAI's 2-week long campaign to check adulteration to last till 14 August,"""edible oil"" adulteration India",success,https://www.livemint.com/news/india/fssais-2-week-long-campaign-to-check-adulteration-to-last-till-14-august-11659500215404.html
,strong_title_match,oils,adulteration; fssai,2022-08-03,newdelhinews.net,newdelhinews.net,FSSAI launches 2-week long drive to check adulteration in edible oils,"""edible oil"" adulteration India",success,http://www.newdelhinews.net/news/272641314/fssai-launches-2-week-long-drive-to-check-adulteration-in-edible-oils
,broad_food_safety_title,,fda,2022-08-01,freepressjournal.in,freepressjournal.in,FDA seizes 7 quintal mawa in Bhopal ferried from Gwalior,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.freepressjournal.in/bhopal/fda-seizes-7-quintal-mawa-in-bhopal-ferried-from-gwalior
,strong_title_match,oils,food safety; fssai,2022-05-25,thehindubusinessline.com,thehindubusinessline.com,FSSAI directs State food safety commissioners to scrutinise labels of multi-source edible oils,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindubusinessline.com/economy/fssai-directs-state-food-safety-commissioners-to-scrutinise-labels-of-multi-source-edible-oils/article65460289.ece
,strong_title_match,edible oil; oil,raid,2022-05-18,amarujala.com,amarujala.com,"CBI Raid: हिमाचल के रक्कड़ में सीबीआई की दबिश, खाद्य तेल कारोबारी समेत पांच पर एफआईआर","""edible oil"" raid India",success,https://www.amarujala.com/shimla/cbi-raid-in-himachal-s-rakkar-una-fir-on-five-including-edible-oil-trader?utm_source=rssfeed&utm_medium=Referral&utm_campaign=rssfeed
,broad_food_safety_title,,food safety,2022-04-12,newindianexpress.com,newindianexpress.com,Food safety on wheels,"""edible oil"" adulteration India",robots_blocked,https://www.newindianexpress.com/cities/kochi/2022/apr/12/food-safety-on-wheels-2440851.html
,strong_title_match,oils; oil,food safety,2022-04-04,thehindu.com,thehindu.com,Oil’s not well? Food safety teams smell fraud,"""edible oil"" adulteration India",robots_blocked,https://www.thehindu.com/news/cities/Hyderabad/oils-not-well-food-safety-teams-smell-fraud/article65290089.ece
,broad_food_safety_title,,food safety; fssai,2022-02-12,en.etemaaddaily.com,etemaaddaily.com,FSSAI launches 'Food Safety on Wheels' in Telangana,"""edible oil"" adulteration India",success,https://www.en.etemaaddaily.com/world/hyderabad/fssai-launches-food-safety-on-wheels-in-telangana:108342
,strong_title_match,edible oil; oil,fda,2022-01-10,timesofindia.indiatimes.com,indiatimes.com,FDA urges ‘big’ hotels to hand over excess edible oil for bio-diesel,"""edible oil"" seized India",success,https://timesofindia.indiatimes.com/city/nagpur/fda-urges-big-hotels-to-hand-over-excess-edible-oil-for-bio-diesel/articleshow/88797263.cms
,strong_title_match,oils,substandard; samples; fssai,2021-12-29,business-standard.com,business-standard.com,"2.4% of 4,461 different edible oils samples found to be sub-standard: FSSAI","""edible oil"" adulteration India",robots_blocked,https://www.business-standard.com/article/economy-policy/2-42-pc-of-4-461-different-edible-oils-samples-found-to-be-substandard-fssai-121122901139_1.html
,strong_title_match,ghee,adulteration,2021-12-29,thehindu.com,thehindu.com,Four arrested in Nandini ghee adulteration racket case,"""cooking oil"" adulteration India",robots_blocked,https://www.thehindu.com/news/national/karnataka/four-arrested-in-nandini-ghee-adulteration-racket-case/article38059298.ece
,strong_title_match,edible oil; oil,adulterated; samples; fssai,2021-12-29,livemint.com,livemint.com,24% edible oil samples adulterated: FSSAI,"""cooking oil"" adulteration India",success,https://www.livemint.com/news/india/24-edible-oil-samples-adulterated-fssai-11640775486648.html
,strong_title_match,oils,samples; fssai,2021-12-29,financialexpress.com,financialexpress.com,"FSSAI says 2.42% of 4,461 different edible oils samples found to be of sub-standard quality","""mustard oil"" adulteration India",success,https://www.financialexpress.com/industry/fssai-says-2-42-of-4461-different-edible-oils-samples-found-to-be-of-sub-standard-quality/2393346/
,broad_food_safety_title,,fake,2021-12-17,thehindu.com,thehindu.com,Mymul to set up vigilance squad to tackle fake products,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.thehindu.com/news/national/karnataka/mymul-to-set-up-vigilance-squad-to-tackle-fake-products/article37978551.ece
,broad_food_safety_title,,fssai,2021-11-10,dnaindia.com,dnaindia.com,FSSAI Recruitment 2021: Bumper vacancies announced,"FSSAI ""edible oil"" India",robots_blocked,https://www.dnaindia.com/education/report-fssai-recruitment-2021-bumper-vacancies-announced-check-eligibility-criteria-application-fee-steps-to-apply-2919172
,broad_food_safety_title,,food safety officer; food safety; fssai,2021-11-10,zeenews.india.com,india.com,"FSSAI Recruitment 2021: Apply for food analyst, food safety officer and other posts, check fssai.gov.in","FSSAI ""edible oil"" India",success,https://zeenews.india.com/jobs-career/fssai-recruitment-2021-job-alert-apply-for-over-250-posts-sarkari-naukri-check-eligibility-age-limit-and-other-details-2409352.html
,broad_food_safety_title,,food safety officer; food safety; fssai,2021-11-01,sentinelassam.com,sentinelassam.com,"FSSAI Recruitment 2021 – 254 Food Safety Officer, Assistant Manager Other Vacancy","FSSAI ""edible oil"" India",robots_blocked,https://www.sentinelassam.com/jobs-in-assam/fssai-recruitment-2021-254-food-safety-officer-assistant-manager-other-vacancy-561390
,broad_food_safety_title,,adulterated; fssai,2021-10-24,timesofindia.indiatimes.com,indiatimes.com,FSSAI experts warn of adulterated biryani in Vijayawada,"""adulterated oil"" seized India",success,https://timesofindia.indiatimes.com/city/vijayawada/fssai-experts-warn-of-adulterated-biryani/articleshow/87229905.cms
,strong_title_match,cooking oil; oil,test,2021-09-16,food.ndtv.com,ndtv.com,Kitchen Tips: Is Your Cooking Oil Safe For Consumption? Find It Out With This Simple Test,"""cooking oil"" adulteration India",robots_blocked,https://food.ndtv.com/news/kitchen-tips-is-your-cooking-oil-safe-for-consumption-find-it-out-with-this-simple-test-2542746
,broad_food_safety_title,,adulterated,2021-08-09,sify.com,sify.com,Adulterated milk factory busted in UP's Mathura ahead of festive season,"""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.sify.com/news/adulterated-milk-factory-busted-in-ups-mathura-ahead-of-festive-season-news-national-vijeaidjddccb.html
,broad_food_safety_title,,fssai,2021-08-04,newkerala.com,newkerala.com,FSSAI urged to scrap food fortification plan,"FSSAI ""edible oil"" India",robots_blocked,https://www.newkerala.com/news/2021/109412.htm
,broad_food_safety_title,,food safety and standards; food safety; fssai,2021-08-03,sentinelassam.com,sentinelassam.com,Food Safety and Standards Authority of India (FSSAI) urged to scrap food fortification plan,"FSSAI ""edible oil"" India",robots_blocked,https://www.sentinelassam.com/national-news/food-safety-and-standards-authority-of-india-fssai-urged-to-scrap-food-fortification-plan-549188
,broad_food_safety_title,,fssai,2021-08-02,thehindu.com,thehindu.com,FSSAI urged to drop move to make food fortification mandatory,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindu.com/news/national/kerala/fssai-urged-to-drop-move-to-make-food-fortification-mandatory/article35689829.ece
,strong_title_match,mustard oil; oil,ban,2021-06-28,indianexpress.com,indianexpress.com,"‘Ban on blending of mustard oil will benefit farmers, lead to more production of healthier alternative’","""edible oil"" adulteration India",success,https://indianexpress.com/article/cities/chandigarh/ban-on-blending-of-mustard-oil-will-benefit-farmers-lead-to-more-production-of-healthier-alternative-7378786/
,strong_title_match,mustard oil; edible oil; oil,fssai,2021-06-09,zeenews.india.com,india.com,"Blending of Mustard oil prohibited, oil can’t be sold loose – Check FSSAI's new rules on edible oil effective from June","FSSAI ""edible oil"" India",success,https://zeenews.india.com/economy/blending-of-mustard-oil-prohibited-oil-can-t-be-sold-loose-check-fssais-new-rules-on-edible-oil-effective-from-june-2367815.html
,broad_food_safety_title,,fssai,2021-05-18,sentinelassam.com,sentinelassam.com,"FSSAI Across India Recruitment 2021- 38 Director Manager Vacancy, Latest Jobs","FSSAI ""edible oil"" India",robots_blocked,https://www.sentinelassam.com/jobs-in-rest-of-india/fssai-director-manager-vacancy-job-recruitment-534587
,broad_food_safety_title,,food safety,2021-04-13,thehindu.com,thehindu.com,Over half of city’s eateries lack food safety licence,"""edible oil"" adulteration India",robots_blocked,https://www.thehindu.com/news/cities/Thiruvananthapuram/over-half-of-citys-eateries-lack-food-safety-licence/article34312285.ece
,oil_context_only_in_title,ghee; oil,,2021-04-07,thehindu.com,thehindu.com,"Ghee, oil manufacturing units in city raided","""edible oil"" seized India",robots_blocked,https://www.thehindu.com/news/cities/Visakhapatnam/ghee-oil-manufacturing-units-in-city-raided/article34259509.ece
,strong_title_match,ghee,food safety officials; food safety; raids,2021-04-07,newindianexpress.com,newindianexpress.com,"Food safety officials conduct raids on restaurants, ghee units in Vijayawada","""oil"" ""food safety"" ""seized"" India",robots_blocked,https://www.newindianexpress.com/cities/vijayawada/2021/apr/07/food-safety-officials-conduct-raids-on-restaurants-ghee-units-invijayawada-2286873.html
,broad_food_safety_title,,fssai,2021-02-22,indiantelevision.com,indiantelevision.com,Snapdeal drums up FSSAI’s Eat Right India movement,"FSSAI ""edible oil"" India",failed,https://www.indiantelevision.com/mam/marketing/mam/snapdeal-drums-up-fssai-s-eat-right-india-movement-210222
,broad_food_safety_title,,fssai,2021-02-09,thehindubusinessline.com,thehindubusinessline.com,FSSAI sets norms limiting use of industrial trans-fats by 2022,"FSSAI ""edible oil"" India",robots_blocked,https://www.thehindubusinessline.com/economy/agri-business/fssai-sets-norms-limiting-use-of-industrial-trans-fats-by-2022/article33793400.ece
,broad_food_safety_title,,fssai,2021-02-08,newsclick.in,newsclick.in,"Concerned Citizens Ask FSSAI to Not Make Food Fortification Mandatory, Warn of Health and Economic Impacts","FSSAI ""edible oil"" India",robots_blocked,https://www.newsclick.in/concerned-citizens-FSSAI-food-nortification-mandatory-warn-health-economic-impacts
,strong_title_match,oils,fssai,2021-01-13,economictimes.indiatimes.com,indiatimes.com,FSSAI extends deadline for trans fat reduction in edible oils,"FSSAI ""edible oil"" India",success,https://economictimes.indiatimes.com/industry/cons-products/food/fssai-extends-deadline-for-trans-fat-reduction-in-edible-oils/articleshow/80251785.cms
,strong_title_match,edible oil; oil,fssai,2021-01-12,economictimes.indiatimes.com,indiatimes.com,"Edible oil companies request FSSAI to ""not enforce"" regulation to reduce trans fat reduction in 2021","FSSAI ""edible oil"" India",success,https://economictimes.indiatimes.com/industry/cons-products/food/edible-oil-companies-request-fssai-to-not-enforce-regulation-to-reduce-trans-fat-reduction-in-2021/articleshow/80231663.cms
