article_id,title,url,source,domain,publication_date,query_used,discovery_method,extraction_status,word_count,relevance_score,relevance_label,is_duplicate,duplicate_of_url,cleaned_text_path,error_message
f2ca7c3a-f065-4472-aaa5-32d7351f7d0e,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft",https://www.newdelhinews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,newdelhinews.net,newdelhinews.net,,"FSSAI ""edible oil"" India",mediacloud,success,383,0.6,relevant,1,https://www.bombaynews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\newdelhinews.net\3a591ec10776dfd6.txt,
7fd2ddc4-1c58-421b-ba29-b5e4f930e0e5,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft",https://www.indiasnews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,indiasnews.net,indiasnews.net,,"FSSAI ""edible oil"" India",mediacloud,success,383,0.6,relevant,1,https://www.bombaynews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indiasnews.net\59534a1b22483ae0.txt,
b895d529-6598-47d1-811b-903f75336722,"FSSAI launches 'Food Safety on Wheels' initiative in Nubra Valley, conducts food testing at 17,582ft",https://www.bombaynews.net/news/274658791/fssai-launches-food-safety-on-wheels-initiative-in-nubra-valley-conducts-food-testing-at-17582ft,bombaynews.net,bombaynews.net,,"FSSAI ""edible oil"" India",mediacloud,success,383,0.6,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\bombaynews.net\7b773e1211f0b1b9.txt,
910c1cc3-6aa8-4de5-b8d6-922ffbfee1a7,"FSSAI Recruitment 2021: Apply for food analyst, food safety officer and other posts, check fssai.gov.in | India, Jobs Career News | Zee News",https://zeenews.india.com/jobs-career/fssai-recruitment-2021-job-alert-apply-for-over-250-posts-sarkari-naukri-check-eligibility-age-limit-and-other-details-2409352.html,india.com,zeenews.india.com,,"FSSAI ""edible oil"" India",mediacloud,success,1037,0.55,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\zeenews.india.com\e8462fec9c9a9532.txt,
a4faa7ae-243c-4423-892a-58575431c9ad,"Blending of Mustard oil prohibited, oil can’t be sold loose – Check FSSAI's new rules on edible oil effective from June | Economy News | Zee News",https://zeenews.india.com/economy/blending-of-mustard-oil-prohibited-oil-can-t-be-sold-loose-check-fssais-new-rules-on-edible-oil-effective-from-june-2367815.html,india.com,zeenews.india.com,,"FSSAI ""edible oil"" India",mediacloud,success,318,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\zeenews.india.com\74f3edc38dc639a7.txt,
21086f43-777b-42ab-8064-33092e3f4637,110 kg fried chicken seized at Charminar godown over food safety lapses,https://www.siasat.com/110-kg-fried-chicken-seized-at-charminar-godown-over-food-safety-lapses-3492067/,siasat.com,siasat.com,,"""cooking oil"" adulteration India",mediacloud,success,324,0.85,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\siasat.com\b72f9b994ff3d3d3.txt,
c5c62a8d-83c9-4505-a685-1ce7565c193b,Food safety awareness drives held across four Niuland villages,https://morungexpress.com/food-safety-awareness-drives-held-across-four-niuland-villages,morungexpress.com,morungexpress.com,,"""cooking oil"" adulteration India",mediacloud,success,365,0.8,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\morungexpress.com\54e3c15d71f8ef64.txt,
c636d26f-efe4-4e60-a9f5-a437e344ab89,"In four months, 28 arrested for food adulteration in Cyberabad",https://www.siasat.com/in-four-months-28-arrested-for-food-adulteration-in-cyberabad-3458156/,siasat.com,siasat.com,,"""cooking oil"" adulteration India",mediacloud,success,145,0.85,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\siasat.com\04cc9eb2cffea283.txt,
bfbb7012-5c7d-4d4b-b208-6a61bec2c5dd,Food safety - The Navhind Times,https://navhindtimes.in/editorial/food-safety/,navhindtimes.in,navhindtimes.in,,"""coconut oil"" adulteration India",mediacloud,success,587,0.85,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\navhindtimes.in\3253d6ed833cccf1.txt,
c604281c-cd93-44bc-9971-2a18d760703a,FSSAI Warns About Fake Sweet Potatoes: Here’s How To Check Purity At Home And Cook 6 Delicious Dishes | Health News | Zee News,https://zeenews.india.com/health/fssai-warns-about-fake-sweet-potatoes-here-s-how-to-check-purity-at-home-and-cook-6-delicious-dishes-3008763,india.com,zeenews.india.com,,"""vegetable oil"" adulteration India",mediacloud,success,556,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\zeenews.india.com\10b38883bf6dc949.txt,
a7efb2f7-925a-435f-8526-638259a8263d,"FSSAI seizes over 6,500 litres of suspected adulterated ghee in Delhi, Haryana operations",http://www.mumbainews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,mumbainews.net,mumbainews.net,,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,434,,irrelevant,1,http://www.indiasnews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\mumbainews.net\d9ab70cccaedb4d2.txt,
f012eedb-c2e6-4cff-b7a1-bd6c959471e7,"FSSAI seizes over 6,500 litres of suspected adulterated ghee in Delhi, Haryana operations",http://www.bombaynews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,bombaynews.net,bombaynews.net,,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,434,,irrelevant,1,http://www.indiasnews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\bombaynews.net\0a1607acab123c6a.txt,
7b6b39dd-7837-4045-aa23-34a4a723125d,"FSSAI seizes over 6,500 litres of suspected adulterated ghee in Delhi, Haryana operations",http://www.newdelhinews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,newdelhinews.net,newdelhinews.net,,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,434,,irrelevant,1,http://www.indiasnews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\newdelhinews.net\acb2367aeff03a32.txt,
26a91011-41b9-4a0f-a257-824b8c024a0e,"FSSAI seizes over 6,500 litres of suspected adulterated ghee in Delhi, Haryana operations",http://www.indiasnews.net/news/279131828/fssai-seizes-over-6500-litres-of-suspected-adulterated-ghee-in-delhi-haryana-operations,indiasnews.net,indiasnews.net,,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,434,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indiasnews.net\21afc1042e443d45.txt,
58c34aff-76ba-443a-8690-1ee18d0a0a65,,https://theshillongtimes.com/2026/02/21/govt-crackdown-on-polo-shops-over-unsafe-cooking-practices/,theshillongtimes.com,theshillongtimes.com,,"""oil"" ""food safety"" ""seized"" India",mediacloud,success,228,0.55,relevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\theshillongtimes.com\d19de563f27705cb.txt,
19ce1de5-f99d-47ef-add0-40a2bfcd8b7f,,https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073,etemaaddaily.com,en.etemaaddaily.com,,"""oil"" ""food safety"" ""seized"" India",mediacloud,partial,712,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\en.etemaaddaily.com\44729bb7f1ecb3a7.txt,
5cf5bef0-6678-4715-8f46-392f63152791,"FSSAI cracks down on health claims, issues notices to 8 brands",https://indiantelevision.com/mam/fssai-cracks-down-on-health-claims-issues-notices-to-8-brands/,indiantelevision.com,indiantelevision.com,,"FSSAI ""edible oil"" India",mediacloud,success,372,,irrelevant,,,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_from_sample_2026-06-21\mediacloud\cleaned_text\indiantelevision.com\0e823e73aef55635.txt,
