keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,81,YSRCP seeks central probe into TTD laddu ghee procurement,https://timesofindia.indiatimes.com/city/vijayawada/ysrcp-seeks-central-probe-into-ttd-laddu-ghee-procurement/articleshow/129283683.cms,indiatimes.com,timesofindia.indiatimes.com,2026-03-09,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,77,Telangana Vijaya Dairy alleges adulteration in AP ‘Vijaya’ ghee,https://www.thehansindia.com/andhra-pradesh/telangana-vijaya-dairy-alleges-adulteration-in-ap-vijaya-ghee-1055114,thehansindia.com,thehansindia.com,2026-03-10,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,63,Unit making spurious ghee flourishing for 2 years busted in Sachin GIDC,https://timesofindia.indiatimes.com/city/surat/unit-making-spurious-ghee-flourishing-for-2-years-busted-in-sachin-gidc/articleshow/130316426.cms,indiatimes.com,timesofindia.indiatimes.com,2026-04-17,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,60,FSDA declares 6 desi ghee brands unsafe: How to check ghee purity and the easiest way to make ghee at home,https://timesofindia.indiatimes.com/life-style/food-news/fsda-declares-6-desi-ghee-brands-unsafe-how-to-check-ghee-purity-and-the-easiest-way-to-make-ghee-at-home/articleshow/130544411.cms,indiatimes.com,timesofindia.indiatimes.com,2026-04-27,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,desi ghee; ghee,,1
,53,"TTD procured 70 lakh kg ghee without quality checks, probe flags adulteration",https://www.thehindubusinessline.com/news/national/tirupati-laddu-ghee-scandal-panel-flags-adulteration-lapses/article70933027.ece,thehindubusinessline.com,thehindubusinessline.com,2026-05-02,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,55,"Tirumala laddu: Panel flags ghee adulteration, lapses, nexus exposed report",https://www.deccanherald.com/india/andhra-pradesh/tirumala-laddu-ghee-adulteration-committee-flags-nexus-of-administrative-failures-procedural-violations-3988621,deccanherald.com,deccanherald.com,2026-05-02,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,56,‘70 lakh kg ghee used in Tirupati laddus without testing’: Probe panel points to organised adulteration network,https://indianexpress.com/article/cities/hyderabad/tirumala-laddu-ghee-adulteration-dinesh-kumar-committee-report-ttd-lapses-10667467/,indianexpress.com,indianexpress.com,2026-05-02,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,57,Probe Committee Finds Lapses In Ghee Procurement For Tirupati Laddu,https://www.ndtv.com/india-news/probe-committee-finds-lapses-in-ghee-procurement-for-tirupati-laddu-11439463,ndtv.com,ndtv.com,2026-05-02,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,58,TTD Ghee Adulteration Report Criticizes Temple Administration,https://www.chennaionline.com/news/ttd-ghee-adulteration-report-criticizes-temple-administration/,chennaionline.com,chennaionline.com,2026-05-02,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,46,TTD procured over 70 lakh kg ghee without mandatory testing: Commission report,https://food.ndtv.com/food-drinks/ttd-procured-over-70-lakh-kg-ghee-without-mandatory-testing-commission-report-11442365#publisher=newsstand,ndtv.com,food.ndtv.com,2026-05-03,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,47,Commission report flags TTD’s procurement of over 70 lakh kg ghee without mandatory testing,https://www.newindianexpress.com/states/andhra-pradesh/2026/May/03/commission-report-flags-ttds-procurement-of-over-70-lakh-kg-ghee-without-mandatory-testing,newindianexpress.com,newindianexpress.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,48,Pure ghee or not? TTD procures over 70 lakh kg without mandatory quality tests,https://economictimes.indiatimes.com/news/india/pure-ghee-or-not-ttd-procured-over-70-lakh-kg-without-mandatory-quality-tests-commission-report/articleshow/130727275.cms,indiatimes.com,economictimes.indiatimes.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,pure ghee; ghee,,1
,49,"TTD ghee row: AP govt panel submits its report, seeks action on officials",https://timesofindia.indiatimes.com/city/hyderabad/ttd-ghee-row-ap-govt-panel-submits-its-report-seeks-action-on-officials/articleshow/130723782.cms,indiatimes.com,timesofindia.indiatimes.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,50,TTD procured 70 L kg ghee without quality checks: AP govt commission report,https://www.siasat.com/ttd-procured-70-l-kg-ghee-without-quality-checks-ap-govt-commission-report-3463991/,siasat.com,siasat.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,51,Ghee adulteration: Panel blames ex-TTD officials,https://www.hindustantimes.com/india-news/ghee-adulteration-panel-blames-ex-ttd-officials-101777749522008.html,hindustantimes.com,hindustantimes.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,52,"Admin failures, procedural violations led to TTD ghee adulteration, says one-man panel",https://www.newindianexpress.com/thesundaystandard/2026/May/03/admin-failures-procedural-violations-led-to-ttd-ghee-adulteration-says-one-man-panel,newindianexpress.com,newindianexpress.com,2026-05-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,43,"BJP, Jana Sena step up attack in Tirumala ghee adulteration case",https://www.thehansindia.com/andhra-pradesh/bjp-jana-sena-step-up-attack-in-tirumala-ghee-adulteration-case-1071970,thehansindia.com,thehansindia.com,2026-05-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,42,"TTD Board Meeting Tomorrow; May Discuss Ghee Panel Report, Seek Action",https://www.deccanchronicle.com/southern-states/andhra-pradesh/ttd-board-meeting-tomorrow-may-discuss-ghee-panel-report-seek-action-1954814,deccanchronicle.com,deccanchronicle.com,2026-05-05,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,41,Andhra govt forms panel to act on TTD ghee probe findings,https://www.news18.com/agency-feeds/andhra-govt-forms-panel-to-act-on-ttd-ghee-probe-findings-10079234.html,news18.com,news18.com,2026-05-07,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,1006,"Cow ghee on the label, palm oil inside",https://timesofindia.indiatimes.com/city/surat/cow-ghee-on-the-label-palm-oil-inside/articleshow/131358414.cms,indiatimes.com,timesofindia.indiatimes.com,2026-05-28,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,cow ghee; ghee,,1
,31,TTD ghee scam: ED conducts multi-city searches,https://www.thehindu.com/news/national/andhra-pradesh/ttd-ghee-scam-ed-conducts-multi-city-searches/article71058127.ece,thehindu.com,thehindu.com,2026-06-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,32,"ED seizes ₹60 cr, digs out ₹45 cr-worth tainted real estate investment in Tirumala Tirupati Devasthanams ghee fraud case",https://www.thehindubusinessline.com/news/ed-seizes-60-cr-digs-out-45-cr-worth-tainted-real-estate-investment-in-tirumala-tirupati-devasthanams-ghee-fraud-case/article71057586.ece,thehindubusinessline.com,thehindubusinessline.com,2026-06-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,34,Tirumala ghee adulteration case: ED conducts searches at 15 locations across states,https://zeenews.india.com/india/tirumala-ghee-adulteration-case-ed-conducts-searches-at-15-locations-across-states-3052593.html,india.com,zeenews.india.com,2026-06-03,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,21,Tirumala ghee adulteration case: ED conducts searches at 15 locations across states,https://www.thenewsminute.com/telangana/tirumala-ghee-adulteration-case-ed-conducts-searches-at-15-locations-across-states,thenewsminute.com,thenewsminute.com,2026-06-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,24,Tirupati ghee adulteration case: ED seizes ₹60-lakh cash in searches,https://www.hindustantimes.com/cities/mumbai-news/tirupati-ghee-adulteration-case-ed-seizes-60-lakh-cash-in-searches-101780514571281.html,hindustantimes.com,hindustantimes.com,2026-06-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,17,State Crackdown Shuts Down Illegal Ghee Manufacturing Hub in Ahmedabad,https://www.ndtv.com/india-news/state-crackdown-shuts-down-illegal-ghee-manufacturing-hub-in-ahmedabad-11618737#publisher=newsstand,ndtv.com,ndtv.com,2026-06-10,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,3,Is Your Ghee Pure? Food Authority Recommends This Simple Test To Find Out,https://food.ndtv.com/news/is-your-ghee-pure-food-authority-recommends-this-simple-test-to-find-out-11663417#publisher=newsstand,ndtv.com,food.ndtv.com,2026-06-20,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,61,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,743,Mymul to set up vigilance squad to tackle fake products,https://www.thehindu.com/news/national/karnataka/mymul-to-set-up-vigilance-squad-to-tackle-fake-products/article37978551.ece,thehindu.com,thehindu.com,2021-12-17,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,1156,DNA TV Show: Here's what we found about fake medicine dealer of Himachal Pradesh,https://www.dnaindia.com/india/report-dna-tv-show-here-s-what-we-found-about-fake-medicine-dealer-of-himachal-pradesh-3074253,dnaindia.com,dnaindia.com,2024-01-11,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,1153,"Gujarat: Opposition Congress Stages Walkout From Assembly Over Fake Offices Issue, 10 Members Suspended For 1 Day",https://www.freepressjournal.in/india/gujarat-opposition-congress-stages-walkout-from-assembly-over-fake-offices-issue-10-members-suspended-for-1-day,freepressjournal.in,freepressjournal.in,2024-02-20,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,1134,Food Safety Officers Uncover Trend of Selling Fake Products,https://timesofindia.indiatimes.com/city/jaipur/food-safety-officers-uncover-trend-of-selling-fake-products/articleshow/112879595.cms,indiatimes.com,timesofindia.indiatimes.com,2024-08-29,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake; food safety,1
,950,FSSAI takes samples of prasadam from Annavaram temple,https://www.deccanchronicle.com/southern-states/andhra-pradesh/fssai-takes-samples-of-prasadam-from-annavaram-temple-1826677,deccanchronicle.com,deccanchronicle.com,2024-09-28,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,875,"Pawan Kalyan over Laddu issue claims, ’SC never said it was not adulterated’",https://www.mid-day.com/news/india-news/article/pawan-kalyan-over-laddu-issue-claims-sc-never-said-it-was-not-adulterated-23403516,mid-day.com,mid-day.com,2024-10-01,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,809,Madras HC orders FSSAI to grant time to AR Dairy in Tirupati laddu case,https://www.business-standard.com/india-news/madras-hc-orders-fssai-to-grant-time-to-ar-dairy-in-tirupati-laddu-case-124100400612_1.html,business-standard.com,business-standard.com,2024-10-04,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,835,"‘Matter of faith for lakhs of devotees’: Supreme Court orders fresh probe into Tirupati laddu row, forms 5-member SIT",https://www.livemint.com/news/india/tirupati-laddu-row-supreme-court-orders-fresh-probe-forms-5-member-sit-andhra-pradesh-news-cbi-fssai-11728020770971.html,livemint.com,livemint.com,2024-10-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,759,FDA seizes food samples worth ₹10.35 lakhs,https://www.hindustantimes.com/cities/pune-news/fda-seizes-food-samples-worth-10-35-lakhs-101729276408292.html,hindustantimes.com,hindustantimes.com,2024-10-19,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,756,Milk adulteration racket uncovered in Gujarat's Amreli; one held with fake products,https://assamtribune.com/national/milk-adulteration-racket-uncovered-in-gujarats-amreli-one-held-with-fake-products-1555570,assamtribune.com,assamtribune.com,2024-10-22,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,729,Tirupati Laddu row: Supreme Court rejects petition for CBI probe into adulterated laddu case,https://www.financialexpress.com/india-news/tirupati-laddu-row-supreme-court-rejects-petition-for-cbi-probe-into-adulterated-laddu-case/3659952/,financialexpress.com,financialexpress.com,2024-11-08,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,681,Drugs valued at Rs 16 cr seized in Tripura,https://www.thehansindia.com/news/national/drugs-valued-at-rs-16-cr-seized-in-tripura-924202,thehansindia.com,thehansindia.com,2024-11-24,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,626,TG Medical Council cracks whip on fake doctors,https://www.thehansindia.com/telangana/tg-medical-council-cracks-whip-on-fake-doctors-924254,thehansindia.com,thehansindia.com,2024-11-25,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,1229,"1,300kg of cream seized, unit sealed",https://timesofindia.indiatimes.com/city/ahmedabad/1300kg-of-cream-seized-unit-sealed/articleshow/119723566.cms,indiatimes.com,timesofindia.indiatimes.com,2025-03-30,downloaded_ghee_fulltext,phrase,phrase_vegetable_ghee,"(""vegetable ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,465,"Punjab’s Sweeping Food Safety Drive: 5,300 kg Paneer, 4,000 kg Milk Seized in Legal Crackdown",https://thelogicalindian.com/punjabs-sweeping-food-safety-drive-5300-kg-paneer-4000-kg-milk-seized-in-legal-crackdown/,thelogicalindian.com,thelogicalindian.com,2025-08-09,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized; food safety,1
,459,Gujarat: 46 tonnes of adulterated food items worth Rs 1.8 crore seized in August,https://indianexpress.com/article/cities/ahmedabad/gujarat-46-tonnes-of-adulterated-food-items-worth-rs-1-8-crore-seized-in-august-10224641/,indianexpress.com,indianexpress.com,2025-09-01,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,447,Ranchi District Boosts Food Safety Measures Ahead of Durga Puja with Raids on Sweet Shops,https://timesofindia.indiatimes.com/city/ranchi/ranchi-district-boosts-food-safety-measures-ahead-of-durga-puja-with-raids-on-sweet-shops/articleshow/124097658.cms,indiatimes.com,timesofindia.indiatimes.com,2025-09-24,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,431,Over 2.6 tonnes of suspected adulterated food seized in pre-festive crackdown,https://www.hindustantimes.com/cities/chandigarh-news/over-2-6-tonnes-of-suspected-adulterated-food-seized-in-pre-festive-crackdown-101759951904887.html,hindustantimes.com,hindustantimes.com,2025-10-09,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,428,"Over 3,300 Quintals Of Adulterated Food Worth Rs 4.76 Crore Seized Before Diwali In UP",https://www.news18.com/india/over-3300-quintals-of-adulterated-food-worth-rs-4-76-crore-seized-before-diwali-in-up-ws-e-9641390.html,news18.com,news18.com,2025-10-16,failed,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,1094,"Ahead of Diwali, 1,735 kg of adulterated sweets, tofu destroyed in Lucknow",https://www.indiatoday.in/cities/lucknow/story/adulterated-sweets-tofu-destroyed-food-safety-drive-diwali-lucknow-2805033-2025-10-18?utm_source=rss,indiatoday.in,indiatoday.in,2025-10-18,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; food safety,1
,426,60 kg of sweets seized in food safety raids across Telangana,https://www.siasat.com/60-kg-of-sweets-seized-in-food-safety-raids-across-telangana-3284945/,siasat.com,siasat.com,2025-10-19,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized; food safety,1
,424,Fake mithai alert: How to test your Diwali sweets at home for safety,https://timesofindia.indiatimes.com/life-style/food-news/fake-mithai-alert-how-to-test-your-diwali-sweets-at-home-for-safety/articleshow/124693105.cms,indiatimes.com,timesofindia.indiatimes.com,2025-10-20,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,425,Food Safety Dept Seizes 60 Plus Kgs of Adulterated Sweets Ahead of Festive Season,https://www.deccanchronicle.com/southern-states/telangana/food-safety-dept-seizes-60-plus-kgs-of-adulterated-sweets-ahead-of-festive-season-1911377,deccanchronicle.com,deccanchronicle.com,2025-10-20,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; food safety,1
,422,Unsafe to Eat: India’s Chronic Food Adulteration Problem,https://frontline.thehindu.com/the-nation/food-adulteration-diwali-crisis-contamination-spices-india-diseases-fssai/article70208651.ece,thehindu.com,frontline.thehindu.com,2025-10-27,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,413,VIDEO: Rajasthan Agriculture Minister Kirodi Lal Meena Raids Massive Adulterated Milk Factory In Dausa,https://www.freepressjournal.in/india/video-rajasthan-agriculture-minister-kirodi-lal-meena-raids-massive-adulterated-milk-factory-in-dausa,freepressjournal.in,freepressjournal.in,2025-11-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,1192,"Fake IAS Officer With Pakistani Contacts Held In Maharashtra, Cops Probe Link To Delhi Blast",https://www.news18.com/india/fake-woman-ias-officer-arrested-maharashtra-sambhaji-nagar-cheques-worth-crores-peshawar-afghanistan-contact-numbers-recovered-9734422.html,news18.com,news18.com,2025-11-27,failed,phrase,phrase_ghee_racket,"(""ghee racket"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,198,CM Chandrababu Naidu alleges attempt to tarnish TTD’s sanctity through adulterated laddu prasadam,https://www.thehansindia.com/andhra-pradesh/cm-chandrababu-naidu-alleges-attempt-to-tarnish-ttds-sanctity-through-adulterated-laddu-prasadam-1046042,thehansindia.com,thehansindia.com,2026-02-06,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,169,ED to probe money laundering in adulterated Tirupati laddu scam,https://www.thehindubusinessline.com/news/ed-to-probe-money-laundering-in-adulterated-tirupati-laddu-scam/article70616167.ece,thehindubusinessline.com,thehindubusinessline.com,2026-02-10,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,1036,10000 kg rotten dates and 13972 litres of adulterated oil seized in Kanpur: FSSAI's oil purity tests to try at home,https://timesofindia.indiatimes.com/life-style/food-news/10000-kg-rotten-dates-and-13972-litres-of-adulterated-oil-seized-in-kanpur-fssais-oil-purity-tests-to-try-at-home/photostory/128717642.cms,indiatimes.com,timesofindia.indiatimes.com,2026-02-23,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized; fssai,1
,101,"40 Litres Reused Oil, 40 Kg Rotten Tomatoes: McDonald’s Jaipur Faces 14-Day Food Safety Ultimatum",https://thelogicalindian.com/40-litres-reused-oil-40-kg-rotten-tomatoes-mcdonalds-jaipur-faces-14-day-food-safety-ultimatum/,thelogicalindian.com,thelogicalindian.com,2026-02-26,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,1029,Uttar Pradesh Viral Video: FSSAI Raid In Hapur Ahead Of Holi Sparks Outrage After Locals Seen Picking Adulterated Sweets From Garbage,https://www.newsx.com/india/uttar-pradesh-viral-video-fssai-raid-in-hapur-ahead-of-holi-sparks-outrage-after-locals-seen-picking-adulterated-sweets-from-garbage-174020/,newsx.com,newsx.com,2026-02-27,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; raid; fssai,1
,1028,"FSSAI Seizes ‘Adulterated’ Sweets In UP's Hapur, Throws Boxes In Dustbin. Later, Locals Collect Them From Garbage",https://www.news18.com/viral/food-safety-team-dumps-seized-sweets-crowd-seen-collecting-them-from-bin-aa-ws-l-9935091.html,news18.com,news18.com,2026-02-28,failed,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized; food safety; fssai,1
,98,The ‘vendetta’ vortex: Are ‘fake’ cases strangling India’s democratic soul?,https://timesofindia.indiatimes.com/blogs/secularati/the-vendetta-vortex-are-fake-cases-strangling-indias-democratic-soul/,indiatimes.com,timesofindia.indiatimes.com,2026-03-02,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,95,"Hyderabad: Over 3,700 kg of adulterated dairy products seized in Banjara Hills",https://www.siasat.com/rs-18-26-l-worth-adulterated-dairy-products-seized-in-banjara-hills-3415111/,siasat.com,siasat.com,2026-03-04,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized,1
,83,Fake Propaganda is Laughable” – TDP MLA & Sangam Dairy Chairman Dhulipalla,https://www.thehansindia.com/andhra-pradesh/fake-propaganda-is-laughable-tdp-mla-sangam-dairy-chairman-dhulipalla-1054560,thehansindia.com,thehansindia.com,2026-03-07,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,80,Is India’s Food Watchdog Failing Us? Inside the Gaps in FSSAI’s Safety Net,https://thelogicalindian.com/is-indias-food-watchdog-failing-us-inside-the-gaps-in-fssais-safety-net/,thelogicalindian.com,thelogicalindian.com,2026-03-09,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
