keep,llm_label,llm_score,llm_confidence,title,url,source,date,word_count,llm_reason,llm_evidence,metadata_label,metadata_score,rule_reason,query_family,query_id,query_used,file_path,discovered_url,llm_model,scored_at,llm_error,llm_raw
,relevant,0,1.0,"Indore: Over 5,174 Liters Edible Oil Worth ₹8 lakh Seized",https://www.freepressjournal.in/indore/indore-over-5174-liters-edible-oil-worth-8-lakh-seized,freepressjournal.in,2024-03-11,274,ghee mentioned as part of adulteration enforcement action,"Food safety officers have collected samples from different shops in the city and collected samples of mawa, sweets, paneer, namkeen, and ghee.",manual_review,53,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\b27e95079eccfd5f.txt,https://www.freepressjournal.in/indore/indore-over-5174-liters-edible-oil-worth-8-lakh-seized,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:58:54.153159+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee mentioned as part of adulteration enforcement action"",
  ""evidence_phrase"": ""Food safety officers have collected samples from different shops in the city and collected samples of mawa, sweets, paneer, namkeen, and ghee.""
}"
,relevant,0,1.0,JSP demands action against YSRCP in Tirumala ghee adulteration issue,https://www.thehindu.com/news/national/andhra-pradesh/jsp-demands-action-against-ysrcp-in-tirumala-ghee-adulteration-issue/article70613701.ece,thehindu.com,2026-02-10,164,ghee adulteration in Tirumala laddu prasadam,adulterated ghee in Tirumala Laddu Prasadam,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehindu.com\226d4b24bac112d6.txt,https://www.thehindu.com/news/national/andhra-pradesh/jsp-demands-action-against-ysrcp-in-tirumala-ghee-adulteration-issue/article70613701.ece,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:31:26.558542+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration in Tirumala laddu prasadam"",
  ""evidence_phrase"": ""adulterated ghee in Tirumala Laddu Prasadam""
}"
,relevant,0,1.0,"Jagan Reddy issues rebuttal after Tirupati laddu controversy, says ‘adulterated ghee was sent back’ | Today News",https://www.livemint.com/news/india/jagan-reddy-issues-rebuttal-after-tirupati-laddu-controversy-says-adulterated-ghee-was-sent-back-11727435415038.html,livemint.com,2024-09-27,362,adulterated ghee mentioned in the title and article text,Four tankers of adulterated ghee had been returned in July,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\livemint.com\d524bf3dc4b6c943.txt,https://www.livemint.com/news/india/jagan-reddy-issues-rebuttal-after-tirupati-laddu-controversy-says-adulterated-ghee-was-sent-back-11727435415038.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:47:01.084141+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""adulterated ghee mentioned in the title and article text"",
  ""evidence_phrase"": ""Four tankers of adulterated ghee had been returned in July""
}"
,relevant,0,1.0,"Jagan slams Naidu over âinflatedâ budget, says TTD ghee scam happened in Naiduâs tenure | Vijayawada News - The Times of India",https://timesofindia.indiatimes.com/city/vijayawada/jagan-slams-naidu-over-inflated-budget-says-ttd-ghee-scam-happened-in-naidus-tenure/articleshow/128564095.cms,indiatimes.com,2026-02-19,348,ghee scam mentioned in title and article text,alleged irregularities in the supply of adulterated ghee,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\98750a1f0563dc88.txt,https://timesofindia.indiatimes.com/city/vijayawada/jagan-slams-naidu-over-inflated-budget-says-ttd-ghee-scam-happened-in-naidus-tenure/articleshow/128564095.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:32:45.732378+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee scam mentioned in title and article text"",
  ""evidence_phrase"": ""alleged irregularities in the supply of adulterated ghee""
}"
,relevant,0,1.0,"Jaipur Police Seize 1000 Litres of Fake Ghee in Major Crackdown, Two Detained | Jaipur News - Times of India",https://timesofindia.indiatimes.com/city/jaipur/jaipur-police-seize-1000-litres-of-fake-ghee-in-major-crackdown-two-detained/articleshow/114293025.cms,indiatimes.com,2024-10-16,273,Article is about ghee adulteration and enforcement in India.,Jaipur police seize 1000 litres of fake ghee,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\0a41ee915b6574cb.txt,https://timesofindia.indiatimes.com/city/jaipur/jaipur-police-seize-1000-litres-of-fake-ghee-in-major-crackdown-two-detained/articleshow/114293025.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:49:12.022046+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""Article is about ghee adulteration and enforcement in India."",
  ""evidence_phrase"": ""Jaipur police seize 1000 litres of fake ghee""
}"
,relevant,0,1.0,"KHANDWA: Adulterated spices found from manufacturing unit during joint raid of police, food department",https://www.freepressjournal.in/indore/khandwa-adulterated-spices-found-from-manufacturing-unit-during-joint-raid-of-police-food-department,freepressjournal.in,2021-01-30,229,ghee adulteration mentioned in article title and text,seizure of spurious ghee,manual_review,53,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\61c07b2c98a0b2a4.txt,https://www.freepressjournal.in/indore/khandwa-adulterated-spices-found-from-manufacturing-unit-during-joint-raid-of-police-food-department,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:54:42.066359+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration mentioned in article title and text"",
  ""evidence_phrase"": ""seizure of spurious ghee""
}"
,relevant,0,1.0,"KMF in Mysuru calls out fake ghee unit video, says it's busted racket | Bengaluru News - Times of India",https://timesofindia.indiatimes.com/city/bengaluru/kmf-in-mysuru-calls-out-fake-ghee-unit-video-says-its-busted-racket/articleshow/99073895.cms,indiatimes.com,2023-03-29,124,"ghee adulteration mentioned in title and article text, enforcement signal present",adulterated Nandini-brand ghee of KMF,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\98afc5b2c6868f8b.txt,https://timesofindia.indiatimes.com/city/bengaluru/kmf-in-mysuru-calls-out-fake-ghee-unit-video-says-its-busted-racket/articleshow/99073895.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:40:37.761456+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration mentioned in title and article text, enforcement signal present"",
  ""evidence_phrase"": ""adulterated Nandini-brand ghee of KMF""
}"
,relevant,0,1.0,Karimnagar: Adulterated food a major concern,https://www.thehansindia.com/telangana/karimnagar-adulterated-food-a-major-concern-882194,thehansindia.com,2024-06-01,590,article mentions ghee as an adulterated product in a list of items found during raids,"everything including adulterated oils, milk, spices, cereals, flour and besides ice-creams, coffee, tomato sauce, vegetable oils and ghee are adulterated",manual_review,53,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\45ae4f72244ab9b1.txt,https://www.thehansindia.com/telangana/karimnagar-adulterated-food-a-major-concern-882194,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:59:44.226987+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""article mentions ghee as an adulterated product in a list of items found during raids"",
  ""evidence_phrase"": ""everything including adulterated oils, milk, spices, cereals, flour and besides ice-creams, coffee, tomato sauce, vegetable oils and ghee are adulterated""
}"
,relevant,0,1.0,"Kathwada ghee unit sealed, suspected stock withheld",https://timesofindia.indiatimes.com/city/ahmedabad/kathwada-ghee-unit-sealed-suspected-stock-withheld/articleshow/131643079.cms,indiatimes.com,2026-06-11,252,ghee manufacturing unit sealed and suspected ghee stock withheld due to food safety violations,"Kathwada ghee unit sealed, suspected stock withheld",manual_review,55,ghee product term in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\8f147872d9acebcf.txt,https://timesofindia.indiatimes.com/city/ahmedabad/kathwada-ghee-unit-sealed-suspected-stock-withheld/articleshow/131643079.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:54:19.901487+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee manufacturing unit sealed and suspected ghee stock withheld due to food safety violations"",
  ""evidence_phrase"": ""Kathwada ghee unit sealed, suspected stock withheld""
}"
,relevant,0,1.0,"Khargone: 500-kg spurious ghee, 1,682-litre adulterated edible oil seized",https://www.freepressjournal.in/indore/khargone-500-kg-spurious-ghee-1682-litre-adulterated-edible-oil-seized,freepressjournal.in,2022-07-30,421,"ghee is explicitly mentioned as 'spurious' and 'fake', and enforcement action was taken by food safety officials",500-kilogram spurious ghee,likely_relevant,100,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\freepressjournal.in\559e7006ba5f324b.txt,https://www.freepressjournal.in/indore/khargone-500-kg-spurious-ghee-1682-litre-adulterated-edible-oil-seized,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:39:09.429729+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee is explicitly mentioned as 'spurious' and 'fake', and enforcement action was taken by food safety officials"",
  ""evidence_phrase"": ""500-kilogram spurious ghee""
}"
,relevant,0,1.0,"Kingpin couple arrested in Karnataka's fake ‘Nandini’ ghee racket, manufactured products in Tamil Nadu",https://www.hindustantimes.com/india-news/kingpin-couple-arrested-in-karnatakas-fake-nandini-ghee-racket-manufactured-products-in-tamil-nadu-101764146635230.html,hindustantimes.com,2025-11-26,620,"article is about ghee adulteration in a racket, with enforcement action taken by authorities",arrests of Ramya and husband Shivakumar came after manufacturing unit was raided by Central Crime Branch (CCB),likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\4d49d9a09f977777.txt,https://www.hindustantimes.com/india-news/kingpin-couple-arrested-in-karnatakas-fake-nandini-ghee-racket-manufactured-products-in-tamil-nadu-101764146635230.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:00:13.617890+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""article is about ghee adulteration in a racket, with enforcement action taken by authorities"",
  ""evidence_phrase"": ""arrests of Ramya and husband Shivakumar came after manufacturing unit was raided by Central Crime Branch (CCB)""
}"
,relevant,0,1.0,Korean Monoglycerides Used For Adulteration of Ghee Supplied To TTD,https://www.en.etemaaddaily.com/world/international/korean-monoglycerides-used-for-adulteration-of-ghee-supplied-to-ttd:189397,etemaaddaily.com,2026-02-07,754,ghee adulteration mentioned in title and article text,Korean Monoglycerides Used For Adulteration of Ghee Supplied To TTD,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\en.etemaaddaily.com\dc3cc8dcfbb14731.txt,https://www.en.etemaaddaily.com/world/international/korean-monoglycerides-used-for-adulteration-of-ghee-supplied-to-ttd:189397,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:31:01.126902+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration mentioned in title and article text"",
  ""evidence_phrase"": ""Korean Monoglycerides Used For Adulteration of Ghee Supplied To TTD""
}"
,relevant,0,1.0,Kya aapke ghee mein vanaspati hai? Here are 5 expert-approved purity tests you can try at home,https://www.hindustantimes.com/htcity/htcity-foodies/kya-aapke-ghee-meh-vanaspati-hai-here-are-5-expert-approved-purity-tests-you-can-try-at-home-101727260180885.html,hindustantimes.com,2024-09-25,755,"article discusses ghee adulteration in India, including tests to detect vanaspati, starch, and hydrogenated oils","ghee mixed with harmful substances like animal fat, oils or starch pose significant health risks",likely_relevant,98,ghee product term in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,boolean,boolean_ghee_adulterants_context,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (vanaspati OR ""vegetable ghee"") AND ((adulterated OR fake) OR (fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\3c69c9fb3a1699c5.txt,https://www.hindustantimes.com/htcity/htcity-foodies/kya-aapke-ghee-meh-vanaspati-hai-here-are-5-expert-approved-purity-tests-you-can-try-at-home-101727260180885.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:10:22.567410+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""article discusses ghee adulteration in India, including tests to detect vanaspati, starch, and hydrogenated oils"",
  ""evidence_phrase"": ""ghee mixed with harmful substances like animal fat, oils or starch pose significant health risks""
}"
,relevant,0,1.0,Laddu Ghee Case: TTD EO Anil Singhal Transferred,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-govt-transfers-ttd-eo-singhal-1934221,deccanchronicle.com,2026-02-01,323,Article is about ghee adulteration in Tirumala laddu prasadam and the officials involved have been transferred.,adulterated ghee case,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\deccanchronicle.com\ff96b02b4beb4b67.txt,https://www.deccanchronicle.com/southern-states/andhra-pradesh/ap-govt-transfers-ttd-eo-singhal-1934221,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:29:32.406495+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""Article is about ghee adulteration in Tirumala laddu prasadam and the officials involved have been transferred."",
  ""evidence_phrase"": ""adulterated ghee case""
}"
,relevant,0,1.0,Laddu Ghee Scam: SIT Focus on Masterminds; More Summons and Arrests Soon,https://www.deccanchronicle.com/southern-states/andhra-pradesh/laddu-ghee-scam-sit-focus-on-masterminds-more-summons-and-arrests-soon-1861633,deccanchronicle.com,2025-02-16,365,"Article mentions 'adulterated ghee' in the title and text, and is about an investigation into its use in Laddu prasadam preparations.",alleged use of adulterated ghee,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\deccanchronicle.com\b6aae4b8665eb54b.txt,https://www.deccanchronicle.com/southern-states/andhra-pradesh/laddu-ghee-scam-sit-focus-on-masterminds-more-summons-and-arrests-soon-1861633,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:20:37.441420+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""Article mentions 'adulterated ghee' in the title and text, and is about an investigation into its use in Laddu prasadam preparations."",
  ""evidence_phrase"": ""alleged use of adulterated ghee""
}"
,relevant,0,1.0,Laddu Prasadam: Action sought against firms which supplied adulterated ghee,https://www.thehansindia.com/andhra-pradesh/laddu-prasadam-action-sought-against-firms-which-supplied-adulterated-ghee-908581,thehansindia.com,2024-09-21,124,"Adulterated ghee mentioned in title and article text, with demand for action against companies that supplied it.",use of adulterated ghee for making Tirumala laddu prasadam,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\d914f5dc3e6add73.txt,https://www.thehansindia.com/andhra-pradesh/laddu-prasadam-action-sought-against-firms-which-supplied-adulterated-ghee-908581,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:44:46.628021+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""Adulterated ghee mentioned in title and article text, with demand for action against companies that supplied it."",
  ""evidence_phrase"": ""use of adulterated ghee for making Tirumala laddu prasadam""
}"
,relevant,0,1.0,Laddu Preparation: No evidence of TTD using adulterated ghee says Bhumana,https://www.thehansindia.com/news/cities/tirupathi/laddu-preparation-no-evidence-of-ttd-using-adulterated-ghee-says-bhumana-944765,thehansindia.com,2025-02-12,356,"ghee adulteration mentioned in title and article text, with specific companies involved",adulterated ghee was not used by TTD for laddu prasadam making,likely_relevant,100,approved incident phrase in title/url; approved adulteration/enforcement signal in title/url; ghee term appears close to signal term,title_only,title_ghee_products_adulterated_fake,"((article_title:ghee OR article_title:""cow ghee"" OR article_title:""desi ghee"" OR article_title:""pure ghee"" OR article_title:""loose ghee"") AND (article_title:adulterated OR article_title:fake) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\thehansindia.com\15d027bcef7f5215.txt,https://www.thehansindia.com/news/cities/tirupathi/laddu-preparation-no-evidence-of-ttd-using-adulterated-ghee-says-bhumana-944765,llama3.1:8b-instruct-q4_K_M,2026-06-30T16:52:00.885201+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration mentioned in title and article text, with specific companies involved"",
  ""evidence_phrase"": ""adulterated ghee was not used by TTD for laddu prasadam making""
}"
,relevant,0,1.0,Laddu ghee case: HC dismisses bail plea of former TTD chairmanâs PA | Vijayawada News - The Times of India,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-case-hc-dismisses-bail-plea-of-former-ttd-chairmans-pa/articleshow/125987137.cms,indiatimes.com,2025-12-15,258,ghee adulteration case mentioned in title and article text,alleged laddu ghee adulteration case,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\3340843343c69da7.txt,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-case-hc-dismisses-bail-plea-of-former-ttd-chairmans-pa/articleshow/125987137.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:26:27.800644+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration case mentioned in title and article text"",
  ""evidence_phrase"": ""alleged laddu ghee adulteration case""
}"
,relevant,0,1.0,Laddu ghee case: SIT takes 2 more into custody | Vijayawada News - The Times of India,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-case-sit-takes-2-more-into-custody/articleshow/125842206.cms,indiatimes.com,2025-12-08,183,ghee adulteration case mentioned in title and article text,TTD ghee adulteration case,manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\31a311d2e4563dca.txt,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-case-sit-takes-2-more-into-custody/articleshow/125842206.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:25:34.256953+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration case mentioned in title and article text"",
  ""evidence_phrase"": ""TTD ghee adulteration case""
}"
,relevant,0,1.0,Laddu ghee probe: SIT submits status report on investigation to Supreme Court | Vijayawada News - Times of India,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-probe-sit-submits-status-report-on-investigation-to-supreme-court/articleshow/122118084.cms,indiatimes.com,2025-06-27,218,"ghee adulteration investigation by SIT, FSSAI involvement",The SIT found that the ghee supplied by the accused firms was not genuine,manual_review,55,ghee product term in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\timesofindia.indiatimes.com\fc0976ae3347eb50.txt,https://timesofindia.indiatimes.com/city/vijayawada/laddu-ghee-probe-sit-submits-status-report-on-investigation-to-supreme-court/articleshow/122118084.cms,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:49:10.816251+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration investigation by SIT, FSSAI involvement"",
  ""evidence_phrase"": ""The SIT found that the ghee supplied by the accused firms was not genuine""
}"
,relevant,0,1.0,Laddu ghee: Tirupati court transfers probe to ACB court in Nellore,https://www.deccanchronicle.com/southern-states/andhra-pradesh/laddu-ghee-tirupati-court-transfers-probe-to-acb-court-in-nellore-1866889,deccanchronicle.com,2025-03-14,312,ghee adulteration case mentioned in title and article text,police investigation into the ghee adulteration case,manual_review,55,ghee product term in title/url; signal appears in query but not title/url,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\deccanchronicle.com\81201708bae0b776.txt,https://www.deccanchronicle.com/southern-states/andhra-pradesh/laddu-ghee-tirupati-court-transfers-probe-to-acb-court-in-nellore-1866889,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:48:20.598275+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""ghee adulteration case mentioned in title and article text"",
  ""evidence_phrase"": ""police investigation into the ghee adulteration case""
}"
,relevant,0,1.0,Laddus and the science of testing ghee’s purity,https://www.hindustantimes.com/india-news/laddus-and-the-science-of-testing-ghee-s-purity-101727981448436.html,hindustantimes.com,2024-10-04,1034,article discusses ghee adulteration in Tirupati temple laddus,"The Supreme Court may have weighed in on that, pointing out that the party’s leaders may have jumped the gun in alleging animal fat was present in the ghee used",manual_review,61,ghee product term in title/url; signal appears in query but not title/url,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\ghee_adulteration_round_01_2026-06-30\mediacloud\cleaned_text\hindustantimes.com\c16a8b9995b1b5c5.txt,https://www.hindustantimes.com/india-news/laddus-and-the-science-of-testing-ghee-s-purity-101727981448436.html,llama3.1:8b-instruct-q4_K_M,2026-06-30T17:18:37.769593+00:00,0,"{
  ""label"": ""relevant"",
  ""score"": 0,
  ""confidence"": 1.0,
  ""reason"": ""article discusses ghee adulteration in Tirupati temple laddus"",
  ""evidence_phrase"": ""The Supreme Court may have weighed in on that, pointing out that the party’s leaders may have jumped the gun in alleging animal fat was present in the ghee used""
}"
